Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
14:49:11;-2.0;1659329353;99.465;99.388;98.385;98.974;
14:49:13;0.0;1659329354;99.435;99.392;98.431;98.961;
14:49:14;1.0;1659329355;99.447;99.426;98.518;98.959;
14:49:15;2.0;1659329356;99.406;99.429;98.419;98.993;
14:49:16;3.0;1659329357;99.447;99.417;98.386;98.996;
14:49:17;4.0;1659329358;99.415;99.374;98.38;98.923;
14:49:18;5.0;1659329359;99.439;99.356;98.389;98.902;
14:49:19;6.0;1659329361;99.434;99.343;98.35;98.867;
14:49:21;8.0;1659329362;99.431;99.347;98.276;98.898;
14:49:22;9.0;1659329363;99.434;99.338;98.325;98.88;
14:49:23;10.0;1659329364;99.398;99.304;98.349;98.842;
14:49:24;11.0;1659329365;99.416;99.304;98.4;98.809;
14:49:25;12.0;1659329366;99.363;99.273;98.285;98.764;
14:49:26;13.0;1659329368;99.315;99.289;98.237;98.753;
14:49:27;14.0;1659329369;99.319;99.267;98.199;98.754;
14:49:28;15.0;1659329370;99.317;99.22;98.195;98.663;
14:49:30;17.0;1659329371;99.344;99.199;98.191;98.624;
14:49:31;18.0;1659329372;99.308;99.205;98.129;98.603;
14:49:32;19.0;1659329373;99.338;99.245;98.068;98.646;
14:49:33;20.0;1659329374;99.326;99.239;98.018;98.653;
14:49:34;21.0;1659329376;99.277;99.196;97.959;98.638;
14:49:35;22.0;1659329377;99.212;99.165;97.957;98.63;
14:49:36;23.0;1659329378;99.197;99.171;97.919;98.597;
14:49:38;25.0;1659329379;99.195;99.178;97.935;98.573;
14:49:39;26.0;1659329380;99.169;99.181;97.896;98.543;
14:49:40;27.0;1659329381;99.143;99.151;97.868;98.511;
14:49:41;28.0;1659329382;99.105;99.154;97.805;98.491;
14:49:42;29.0;1659329383;99.123;99.117;97.777;98.496;
14:49:43;30.0;1659329384;99.091;99.099;97.735;98.476;
14:49:44;31.0;1659329386;99.115;99.065;97.711;98.429;
14:49:46;33.0;1659329387;99.083;99.043;97.689;98.354;
14:49:47;34.0;1659329388;99.081;99.031;97.637;98.337;
14:49:48;35.0;1659329389;99.057;99.032;97.588;98.283;
14:49:49;36.0;1659329390;99.085;99.066;97.516;98.262;
14:49:50;37.0;1659329391;99.05;99.032;97.517;98.263;
14:49:51;38.0;1659329392;99.012;99.023;97.524;98.224;
14:49:52;39.0;1659329394;98.941;98.958;97.494;98.204;
14:49:53;40.0;1659329395;98.941;98.962;97.452;98.171;
14:49:55;42.0;1659329396;98.936;98.916;97.375;98.21;
14:49:56;43.0;1659329397;98.925;98.922;97.317;98.178;
14:49:57;44.0;1659329398;98.916;98.898;97.302;98.19;
14:49:58;45.0;1659329399;98.878;98.877;97.252;98.17;
14:49:59;46.0;1659329400;98.876;98.862;97.233;98.178;
14:50:00;47.0;1659329402;98.879;98.887;97.175;98.122;
14:50:01;48.0;1659329403;98.868;98.896;97.178;98.093;
14:50:03;50.0;1659329404;98.827;98.885;97.2;98.064;
14:50:04;51.0;1659329405;98.825;98.848;97.216;98.053;
14:50:05;52.0;1659329406;98.816;98.808;97.223;98.041;
14:50:06;53.0;1659329407;98.816;98.765;97.234;98.014;
14:50:07;54.0;1659329408;98.787;98.71;97.193;97.96;
14:50:08;55.0;1659329409;98.782;98.692;97.18;97.913;
14:50:09;56.0;1659329411;98.75;98.67;97.119;97.917;
14:50:11;58.0;1659329412;98.704;98.671;97.052;97.861;
14:50:12;59.0;1659329413;98.655;98.65;96.913;97.859;
14:50:13;60.0;1659329414;98.635;98.65;96.917;97.784;
14:50:14;61.0;1659329415;98.635;98.62;96.933;97.804;
14:50:15;62.0;1659329416;98.615;98.596;96.957;97.721;
14:50:16;63.0;1659329417;98.592;98.559;96.895;97.704;
14:50:17;64.0;1659329418;98.572;98.547;96.91;97.675;
14:50:18;65.0;1659329420;98.596;98.559;96.883;97.686;
14:50:20;67.0;1659329421;98.597;98.544;96.803;97.678;
14:50:21;68.0;1659329422;98.555;98.541;96.722;97.643;
14:50:22;69.0;1659329423;98.532;98.496;96.743;97.62;
14:50:23;70.0;1659329424;98.529;98.49;96.749;97.606;
14:50:24;71.0;1659329425;98.509;98.472;96.729;97.545;
14:50:25;72.0;1659329427;98.445;98.466;96.621;97.456;
14:50:26;73.0;1659329428;98.437;98.445;96.577;97.341;
14:50:28;75.0;1659329429;98.442;98.415;96.55;97.324;
14:50:29;76.0;1659329430;98.469;98.387;96.582;97.349;
14:50:30;77.0;1659329431;98.423;98.375;96.509;97.356;
14:50:31;78.0;1659329432;98.341;98.351;96.461;97.306;
14:50:32;79.0;1659329433;98.298;98.333;96.362;97.259;
14:50:33;80.0;1659329435;98.275;98.34;96.385;97.26;
14:50:34;81.0;1659329436;98.316;98.315;96.327;97.238;
14:50:36;83.0;1659329437;98.34;98.294;96.314;97.211;
14:50:37;84.0;1659329438;98.362;98.242;96.279;97.15;
14:50:38;85.0;1659329439;98.339;98.224;96.245;97.076;
14:50:39;86.0;1659329440;98.301;98.176;96.201;97.042;
14:50:40;87.0;1659329441;98.249;98.142;96.15;97.019;
14:50:41;88.0;1659329442;98.252;98.152;96.152;97.01;
14:50:42;89.0;1659329444;98.223;98.177;96.203;96.942;
14:50:44;91.0;1659329445;98.183;98.214;96.232;96.882;
14:50:45;92.0;1659329446;98.146;98.196;96.174;96.859;
14:50:46;93.0;1659329447;98.115;98.163;96.042;96.867;
14:50:47;94.0;1659329448;98.104;98.108;96.019;96.876;
14:50:48;95.0;1659329449;98.034;98.087;96.071;96.896;
14:50:49;96.0;1659329451;98.023;98.056;96.107;96.826;
14:50:50;97.0;1659329452;97.997;98.014;96.049;96.779;
14:50:52;99.0;1659329453;98.012;97.98;95.945;96.768;
14:50:53;100.0;1659329454;98.03;97.965;95.915;96.76;
14:50:54;101.0;1659329455;98.019;97.984;95.876;96.758;
14:50:55;102.0;1659329456;97.987;97.957;95.87;96.68;
14:50:56;103.0;1659329457;97.932;97.979;95.795;96.636;
14:50:57;104.0;1659329459;97.93;97.97;95.782;96.602;
14:50:58;105.0;1659329460;97.945;97.983;95.74;96.586;
14:51:00;107.0;1659329461;97.94;97.944;95.716;96.578;
14:51:01;108.0;1659329462;97.914;97.886;95.671;96.496;
14:51:02;109.0;1659329463;97.857;97.893;95.632;96.508;
14:51:03;110.0;1659329464;97.788;97.878;95.573;96.496;
14:51:04;111.0;1659329465;97.786;97.887;95.562;96.503;
14:51:05;112.0;1659329466;97.795;97.851;95.519;96.448;
14:51:06;113.0;1659329468;97.79;97.836;95.497;96.399;
14:51:08;115.0;1659329469;97.711;97.791;95.444;96.379;
14:51:09;116.0;1659329470;97.656;97.757;95.373;96.357;
14:51:10;117.0;1659329471;97.657;97.721;95.437;96.373;
14:51:11;118.0;1659329472;97.687;97.73;95.425;96.365;
14:51:12;119.0;1659329473;97.713;97.725;95.43;96.298;
14:51:13;120.0;1659329475;97.69;97.728;95.357;96.287;
14:51:14;121.0;1659329476;97.61;97.707;95.308;96.244;
14:51:16;123.0;1659329477;97.561;97.643;95.329;96.257;
14:51:17;124.0;1659329478;97.535;97.614;95.274;96.222;
14:51:18;125.0;1659329479;97.564;97.575;95.182;96.205;
14:51:19;126.0;1659329480;97.551;97.582;95.167;96.164;
14:51:20;127.0;1659329481;97.505;97.53;95.184;96.12;
14:51:21;128.0;1659329483;97.465;97.527;95.252;96.076;
14:51:22;129.0;1659329484;97.434;97.503;95.152;96.083;
14:51:24;131.0;1659329485;97.429;97.504;95.095;96.069;
14:51:25;132.0;1659329486;97.429;97.501;95.039;96.055;
14:51:26;133.0;1659329487;97.384;97.49;95.053;96.02;
14:51:27;134.0;1659329488;97.37;97.468;95.048;96.017;
14:51:28;135.0;1659329489;97.337;97.435;94.975;96.039;
14:51:29;136.0;1659329490;97.297;97.438;94.967;96.031;
14:51:30;137.0;1659329492;97.265;97.429;94.944;95.99;
14:51:31;138.0;1659329493;97.234;97.396;94.973;95.961;
14:51:33;140.0;1659329494;97.243;97.327;94.953;95.991;
14:51:34;141.0;1659329495;97.263;97.321;94.879;95.98;
14:51:35;142.0;1659329496;97.223;97.285;94.823;95.966;
14:51:36;143.0;1659329497;97.203;97.298;94.732;95.925;
14:51:37;144.0;1659329498;97.149;97.271;94.691;95.923;
14:51:38;145.0;1659329499;97.181;97.296;94.699;95.897;
14:51:39;146.0;1659329501;97.147;97.275;94.711;95.886;
14:51:41;148.0;1659329502;97.127;97.251;94.78;95.852;
14:51:42;149.0;1659329503;97.12;97.222;94.642;95.809;
14:51:43;150.0;1659329504;97.14;97.177;94.546;95.757;
14:51:44;151.0;1659329505;97.112;97.156;94.44;95.725;
14:51:45;152.0;1659329506;97.058;97.114;94.437;95.744;
14:51:46;153.0;1659329507;97.032;97.135;94.411;95.733;
14:51:47;154.0;1659329509;97.024;97.099;94.377;95.728;
14:51:49;156.0;1659329510;97.001;97.106;94.372;95.729;
14:51:50;157.0;1659329511;96.951;97.046;94.332;95.685;
14:51:51;158.0;1659329512;96.916;97.052;94.324;95.674;
14:51:52;159.0;1659329513;96.914;97.035;94.299;95.622;
14:51:53;160.0;1659329514;96.937;97.041;94.324;95.649;
14:51:54;161.0;1659329516;96.935;97.023;94.267;95.647;
14:51:55;162.0;1659329517;96.913;96.984;94.226;95.595;
14:51:57;164.0;1659329518;96.87;96.93;94.22;95.575;
14:51:58;165.0;1659329519;96.819;96.933;94.218;95.558;
14:51:59;166.0;1659329520;96.803;96.906;94.2;95.579;
14:52:00;167.0;1659329521;96.82;96.919;94.137;95.496;
14:52:01;168.0;1659329522;96.826;96.886;94.132;95.491;
14:52:02;169.0;1659329523;96.801;96.904;94.118;95.439;
14:52:03;170.0;1659329525;96.787;96.91;94.07;95.477;
14:52:05;172.0;1659329526;96.762;96.865;94.031;95.446;
14:52:06;173.0;1659329527;96.74;96.869;93.999;95.47;
14:52:07;174.0;1659329528;96.72;96.857;94.025;95.468;
14:52:08;175.0;1659329529;96.697;96.857;93.978;95.425;
14:52:09;176.0;1659329530;96.672;96.812;93.937;95.397;
14:52:10;177.0;1659329532;96.627;96.785;93.983;95.369;
14:52:11;178.0;1659329533;96.607;96.774;93.922;95.389;
14:52:13;180.0;1659329534;96.577;96.771;93.966;95.378;
14:52:14;181.0;1659329535;96.535;96.741;93.832;95.332;
14:52:15;182.0;1659329536;96.541;96.712;93.828;95.293;
14:52:16;183.0;1659329537;96.559;96.673;93.768;95.248;
14:52:17;184.0;1659329538;96.587;96.664;93.742;95.258;
14:52:18;185.0;1659329540;96.585;96.646;93.713;95.261;
14:52:19;186.0;1659329541;96.511;96.635;93.683;95.271;
14:52:21;188.0;1659329542;96.428;96.611;93.677;95.251;
14:52:22;189.0;1659329543;96.386;96.6;93.678;95.22;
14:52:23;190.0;1659329544;96.396;96.573;93.579;95.172;
14:52:24;191.0;1659329545;96.445;96.535;93.599;95.115;
14:52:25;192.0;1659329546;96.4;96.533;93.526;95.044;
14:52:26;193.0;1659329547;96.395;96.509;93.565;95.082;
14:52:27;194.0;1659329549;96.347;96.497;93.493;95.074;
14:52:28;195.0;1659329550;96.357;96.438;93.496;95.087;
14:52:30;197.0;1659329551;96.326;96.411;93.457;95.058;
14:52:31;198.0;1659329552;96.303;96.367;93.419;95.064;
14:52:32;199.0;1659329553;96.287;96.356;93.365;95.068;
14:52:33;200.0;1659329554;96.27;96.32;93.337;95.045;
14:52:34;201.0;1659329555;96.248;96.275;93.229;95.06;
14:52:35;202.0;1659329557;96.223;96.261;93.219;95.041;
14:52:37;204.0;1659329558;96.212;96.253;93.141;95.042;
14:52:38;205.0;1659329559;96.21;96.256;93.125;95.019;
14:52:39;206.0;1659329560;96.231;96.215;93.101;95.025;
14:52:40;207.0;1659329561;96.217;96.182;93.15;94.988;
14:52:41;208.0;1659329562;96.214;96.165;93.197;94.928;
14:52:42;209.0;1659329564;96.152;96.153;93.181;94.885;
14:52:43;210.0;1659329565;96.116;96.127;93.116;94.889;
14:52:45;212.0;1659329566;96.063;96.089;93.11;94.879;
14:52:46;213.0;1659329567;96.045;96.047;93.161;94.857;
14:52:47;214.0;1659329568;96.046;96.036;93.209;94.832;
14:52:48;215.0;1659329569;96.064;96.027;93.147;94.804;
14:52:49;216.0;1659329570;96.023;96.016;93.022;94.764;
14:52:50;217.0;1659329571;95.997;96.007;92.94;94.708;
14:52:51;218.0;1659329573;95.955;95.974;92.909;94.689;
14:52:53;220.0;1659329574;95.961;95.941;92.936;94.688;
14:52:54;221.0;1659329575;95.964;95.93;92.931;94.638;
14:52:55;222.0;1659329576;95.944;95.945;92.871;94.607;
14:52:56;223.0;1659329577;95.956;95.957;92.766;94.573;
14:52:57;224.0;1659329578;95.945;95.939;92.724;94.563;
14:52:58;225.0;1659329580;95.94;95.898;92.715;94.527;
14:52:59;226.0;1659329581;95.896;95.902;92.761;94.473;
14:53:01;228.0;1659329582;95.829;95.89;92.745;94.462;
14:53:02;229.0;1659329583;95.795;95.905;92.771;94.477;
14:53:03;230.0;1659329584;95.768;95.866;92.688;94.49;
14:53:04;231.0;1659329585;95.752;95.855;92.622;94.444;
14:53:05;232.0;1659329586;95.713;95.855;92.568;94.422;
14:53:06;233.0;1659329588;95.683;95.832;92.548;94.353;
14:53:07;234.0;1659329589;95.669;95.812;92.555;94.345;
14:53:09;236.0;1659329590;95.653;95.758;92.537;94.289;
14:53:10;237.0;1659329591;95.65;95.764;92.541;94.305;
14:53:11;238.0;1659329592;95.6;95.764;92.536;94.289;
