Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
12:41:40;-1.0;1659321701;99.309;99.155;98.05;98.581;
12:41:41;0.0;1659321702;99.232;99.152;98.03;98.567;
12:41:42;1.0;1659321703;99.229;99.152;98.011;98.54;
12:41:43;2.0;1659321704;99.214;99.162;98.028;98.573;
12:41:44;3.0;1659321706;99.241;99.162;98.01;98.558;
12:41:45;4.0;1659321707;99.217;99.152;98.046;98.585;
12:41:47;6.0;1659321708;99.224;99.143;97.987;98.568;
12:41:48;7.0;1659321709;99.262;99.131;97.966;98.529;
12:41:49;8.0;1659321710;99.268;99.166;97.9;98.523;
12:41:50;9.0;1659321711;99.283;99.156;97.862;98.482;
12:41:51;10.0;1659321712;99.203;99.144;97.826;98.501;
12:41:52;11.0;1659321714;99.191;99.129;97.815;98.463;
12:41:53;12.0;1659321715;99.197;99.095;97.742;98.445;
12:41:55;14.0;1659321716;99.221;99.077;97.727;98.422;
12:41:56;15.0;1659321717;99.251;99.022;97.689;98.395;
12:41:57;16.0;1659321718;99.245;99.007;97.772;98.353;
12:41:58;17.0;1659321719;99.246;98.998;97.773;98.338;
12:41:59;18.0;1659321720;99.173;98.965;97.711;98.334;
12:42:00;19.0;1659321722;99.152;98.938;97.661;98.308;
12:42:01;20.0;1659321723;99.099;98.898;97.623;98.253;
12:42:03;22.0;1659321724;99.111;98.861;97.627;98.191;
12:42:04;23.0;1659321725;99.061;98.821;97.538;98.177;
12:42:05;24.0;1659321726;99.047;98.754;97.449;98.13;
12:42:06;25.0;1659321727;99.05;98.758;97.396;98.115;
12:42:07;26.0;1659321728;99.071;98.728;97.383;98.061;
12:42:08;27.0;1659321729;99.08;98.722;97.356;98.005;
12:42:09;28.0;1659321731;99.072;98.661;97.34;97.976;
12:42:11;30.0;1659321732;99.09;98.641;97.328;97.989;
12:42:12;31.0;1659321733;99.075;98.608;97.385;98.047;
12:42:13;32.0;1659321734;99.049;98.596;97.301;98.034;
12:42:14;33.0;1659321735;98.975;98.584;97.258;98.011;
12:42:15;34.0;1659321736;98.955;98.551;97.151;97.93;
12:42:16;35.0;1659321738;98.94;98.529;97.131;97.9;
12:42:17;36.0;1659321739;98.953;98.468;97.104;97.892;
12:42:19;38.0;1659321740;98.962;98.481;97.068;97.879;
12:42:20;39.0;1659321741;98.947;98.423;97.045;97.787;
12:42:21;40.0;1659321742;98.918;98.405;96.96;97.728;
12:42:22;41.0;1659321743;98.918;98.344;96.939;97.705;
12:42:23;42.0;1659321744;98.924;98.326;96.925;97.739;
12:42:24;43.0;1659321746;98.91;98.253;96.946;97.695;
12:42:25;44.0;1659321747;98.919;98.208;96.962;97.645;
12:42:26;45.0;1659321748;98.885;98.187;96.943;97.625;
12:42:28;47.0;1659321749;98.885;98.197;96.872;97.582;
12:42:29;48.0;1659321750;98.817;98.222;96.764;97.571;
12:42:30;49.0;1659321751;98.805;98.195;96.676;97.539;
12:42:31;50.0;1659321752;98.811;98.152;96.619;97.514;
12:42:32;51.0;1659321753;98.806;98.088;96.593;97.487;
12:42:33;52.0;1659321755;98.815;98.061;96.588;97.414;
12:42:34;53.0;1659321756;98.786;98.065;96.578;97.364;
12:42:36;55.0;1659321757;98.766;98.059;96.546;97.314;
12:42:37;56.0;1659321758;98.729;98.035;96.476;97.333;
12:42:38;57.0;1659321759;98.718;97.999;96.438;97.328;
12:42:39;58.0;1659321760;98.727;97.969;96.414;97.311;
12:42:40;59.0;1659321761;98.705;97.93;96.392;97.291;
12:42:41;60.0;1659321763;98.664;97.894;96.285;97.277;
12:42:42;61.0;1659321764;98.63;97.839;96.205;97.234;
12:42:44;63.0;1659321765;98.628;97.819;96.149;97.169;
12:42:45;64.0;1659321766;98.628;97.779;96.178;97.111;
12:42:46;65.0;1659321767;98.541;97.777;96.183;97.094;
12:42:47;66.0;1659321768;98.515;97.726;96.184;97.083;
12:42:48;67.0;1659321770;98.433;97.714;96.145;97.063;
12:42:49;68.0;1659321771;98.442;97.678;96.08;97.051;
12:42:50;69.0;1659321772;98.422;97.66;95.982;96.984;
12:42:52;71.0;1659321773;98.463;97.651;95.921;96.973;
12:42:53;72.0;1659321774;98.455;97.618;95.836;96.93;
12:42:54;73.0;1659321775;98.409;97.622;95.797;96.934;
12:42:55;74.0;1659321776;98.398;97.601;95.741;96.903;
12:42:56;75.0;1659321777;98.41;97.58;95.773;96.872;
12:42:57;76.0;1659321779;98.439;97.535;95.755;96.876;
12:42:58;77.0;1659321780;98.416;97.49;95.713;96.835;
12:43:00;79.0;1659321781;98.346;97.481;95.648;96.832;
12:43:01;80.0;1659321782;98.271;97.451;95.587;96.765;
12:43:02;81.0;1659321783;98.257;97.418;95.57;96.782;
12:43:03;82.0;1659321784;98.246;97.395;95.514;96.744;
12:43:04;83.0;1659321785;98.255;97.38;95.552;96.719;
12:43:05;84.0;1659321786;98.238;97.371;95.511;96.622;
12:43:06;85.0;1659321788;98.232;97.302;95.431;96.541;
12:43:08;87.0;1659321789;98.233;97.269;95.32;96.48;
12:43:09;88.0;1659321790;98.143;97.233;95.304;96.442;
12:43:10;89.0;1659321791;98.135;97.179;95.318;96.429;
12:43:11;90.0;1659321792;98.1;97.143;95.269;96.412;
12:43:12;91.0;1659321794;98.116;97.099;95.174;96.383;
12:43:13;92.0;1659321795;98.107;97.106;95.103;96.367;
12:43:15;94.0;1659321796;98.111;97.055;95.022;96.332;
12:43:16;95.0;1659321797;98.097;97.034;95.024;96.301;
12:43:17;96.0;1659321798;98.048;96.959;95.017;96.289;
12:43:18;97.0;1659321799;98.019;96.93;95.0;96.258;
12:43:19;98.0;1659321800;98.014;96.867;94.935;96.253;
12:43:20;99.0;1659321801;98.014;96.892;94.837;96.195;
12:43:21;100.0;1659321803;97.98;96.854;94.79;96.137;
12:43:23;102.0;1659321804;97.96;96.83;94.734;96.1;
12:43:24;103.0;1659321805;97.934;96.783;94.719;96.057;
12:43:25;104.0;1659321806;97.905;96.738;94.692;96.014;
12:43:26;105.0;1659321807;97.918;96.717;94.624;95.972;
12:43:27;106.0;1659321808;97.901;96.666;94.604;95.909;
12:43:28;107.0;1659321810;97.864;96.664;94.575;95.867;
12:43:29;108.0;1659321811;97.829;96.631;94.645;95.812;
12:43:31;110.0;1659321812;97.83;96.638;94.61;95.758;
12:43:32;111.0;1659321813;97.83;96.596;94.633;95.724;
12:43:33;112.0;1659321814;97.778;96.557;94.575;95.698;
12:43:34;113.0;1659321816;97.753;96.528;94.534;95.735;
12:43:35;114.0;1659321817;97.741;96.526;94.454;95.722;
12:43:36;115.0;1659321818;97.753;96.511;94.354;95.667;
12:43:38;117.0;1659321819;97.696;96.491;94.304;95.601;
12:43:39;118.0;1659321820;97.702;96.426;94.27;95.577;
12:43:40;119.0;1659321821;97.682;96.387;94.281;95.537;
12:43:41;120.0;1659321822;97.691;96.346;94.188;95.492;
12:43:42;121.0;1659321823;97.669;96.328;94.143;95.432;
12:43:43;122.0;1659321824;97.627;96.32;94.068;95.442;
12:43:44;123.0;1659321826;97.633;96.281;94.098;95.415;
12:43:46;125.0;1659321827;97.611;96.257;94.032;95.35;
12:43:47;126.0;1659321828;97.637;96.222;93.919;95.264;
12:43:48;127.0;1659321829;97.651;96.216;93.845;95.184;
12:43:49;128.0;1659321830;97.649;96.202;93.788;95.153;
12:43:50;129.0;1659321832;97.574;96.179;93.854;95.103;
12:43:51;130.0;1659321833;97.521;96.138;93.822;95.076;
12:43:52;131.0;1659321834;97.463;96.114;93.768;95.04;
12:43:54;133.0;1659321835;97.412;96.078;93.663;94.998;
12:43:55;134.0;1659321836;97.341;96.067;93.604;94.991;
12:43:56;135.0;1659321837;97.325;96.043;93.623;94.944;
12:43:57;136.0;1659321838;97.349;96.026;93.604;94.922;
12:43:58;137.0;1659321839;97.362;96.0;93.641;94.847;
12:43:59;138.0;1659321841;97.348;95.976;93.577;94.794;
12:44:00;139.0;1659321842;97.313;95.965;93.577;94.752;
12:44:02;141.0;1659321843;97.285;95.938;93.526;94.728;
12:44:03;142.0;1659321844;97.249;95.921;93.508;94.727;
12:44:04;143.0;1659321845;97.238;95.886;93.462;94.642;
12:44:05;144.0;1659321846;97.21;95.842;93.411;94.643;
12:44:06;145.0;1659321847;97.208;95.816;93.4;94.627;
12:44:07;146.0;1659321848;97.217;95.769;93.349;94.623;
12:44:08;147.0;1659321849;97.201;95.743;93.317;94.575;
12:44:09;148.0;1659321851;97.153;95.683;93.223;94.533;
12:44:11;150.0;1659321852;97.128;95.66;93.262;94.544;
12:44:12;151.0;1659321853;97.114;95.634;93.222;94.499;
12:44:13;152.0;1659321854;97.083;95.613;93.198;94.44;
12:44:14;153.0;1659321855;97.012;95.593;93.086;94.361;
12:44:15;154.0;1659321856;96.946;95.576;93.078;94.305;
12:44:16;155.0;1659321858;96.961;95.57;93.113;94.238;
12:44:17;156.0;1659321859;96.908;95.544;93.077;94.214;
12:44:19;158.0;1659321860;96.894;95.524;93.026;94.175;
12:44:20;159.0;1659321861;96.792;95.477;92.894;94.153;
12:44:21;160.0;1659321862;96.788;95.463;92.856;94.097;
12:44:22;161.0;1659321863;96.717;95.416;92.75;94.062;
