Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
11:37:54;-2.0;1659317876;99.538;98.994;98.375;99.578;
11:37:55;-1.0;1659317876;99.55;99.015;98.325;99.623;
11:37:56;0.0;1659317877;99.559;99.031;98.346;99.602;
11:37:57;1.0;1659317878;99.562;99.022;98.398;99.524;
11:37:58;2.0;1659317880;99.541;98.998;98.37;99.467;
11:37:59;3.0;1659317881;99.536;98.964;98.321;99.435;
11:38:01;5.0;1659317882;99.563;98.933;98.238;99.393;
11:38:02;6.0;1659317883;99.572;98.927;98.234;99.376;
11:38:03;7.0;1659317884;99.551;98.925;98.228;99.356;
11:38:04;8.0;1659317885;99.503;98.919;98.236;99.363;
11:38:05;9.0;1659317886;99.457;98.885;98.227;99.319;
11:38:06;10.0;1659317888;99.419;98.842;98.197;99.283;
11:38:07;11.0;1659317889;99.395;98.809;98.126;99.255;
11:38:09;13.0;1659317890;99.398;98.763;98.051;99.208;
11:38:10;14.0;1659317891;99.404;98.732;98.047;99.156;
11:38:11;15.0;1659317892;99.431;98.708;98.005;99.072;
11:38:12;16.0;1659317894;99.42;98.688;97.981;98.98;
11:38:13;17.0;1659317895;99.417;98.67;97.927;98.963;
11:38:14;18.0;1659317896;99.364;98.627;97.873;98.928;
11:38:16;20.0;1659317897;99.355;98.581;97.814;98.912;
11:38:17;21.0;1659317898;99.349;98.539;97.674;98.852;
11:38:18;22.0;1659317899;99.353;98.534;97.633;98.799;
11:38:19;23.0;1659317900;99.318;98.486;97.597;98.743;
11:38:20;24.0;1659317901;99.275;98.44;97.601;98.684;
11:38:21;25.0;1659317903;99.266;98.383;97.56;98.64;
11:38:23;27.0;1659317904;99.243;98.353;97.522;98.651;
11:38:24;28.0;1659317905;99.27;98.313;97.525;98.58;
11:38:25;29.0;1659317906;99.256;98.255;97.453;98.545;
11:38:26;30.0;1659317907;99.241;98.228;97.384;98.471;
11:38:27;31.0;1659317908;99.179;98.198;97.324;98.4;
11:38:28;32.0;1659317910;99.15;98.208;97.31;98.317;
11:38:29;33.0;1659317911;99.145;98.184;97.263;98.273;
11:38:31;35.0;1659317912;99.169;98.178;97.146;98.266;
11:38:32;36.0;1659317913;99.128;98.142;97.078;98.261;
11:38:33;37.0;1659317914;99.14;98.124;97.042;98.26;
11:38:34;38.0;1659317915;99.105;98.07;97.043;98.21;
11:38:35;39.0;1659317916;99.141;97.982;97.014;98.136;
11:38:36;40.0;1659317917;99.1;97.937;96.944;98.065;
11:38:37;41.0;1659317919;99.08;97.903;96.939;98.034;
11:38:39;43.0;1659317920;99.051;97.916;96.952;97.973;
11:38:40;44.0;1659317921;99.019;97.899;96.918;97.905;
11:38:41;45.0;1659317922;99.019;97.872;96.823;97.837;
11:38:42;46.0;1659317923;98.967;97.827;96.719;97.784;
