Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
15:24:37;-1.0;1659331478;99.488;99.465;98.488;98.917;
15:24:38;0.0;1659331479;99.527;99.505;98.475;98.981;
15:24:39;1.0;1659331480;99.551;99.496;98.479;98.984;
15:24:40;2.0;1659331482;99.519;99.49;98.569;98.944;
15:24:41;3.0;1659331483;99.454;99.407;98.581;98.938;
15:24:43;5.0;1659331484;99.463;99.379;98.615;98.942;
15:24:44;6.0;1659331485;99.427;99.354;98.512;98.954;
15:24:45;7.0;1659331486;99.385;99.379;98.431;98.884;
15:24:46;8.0;1659331487;99.352;99.377;98.439;98.836;
15:24:47;9.0;1659331488;99.38;99.383;98.423;98.809;
15:24:48;10.0;1659331489;99.366;99.393;98.474;98.818;
15:24:49;11.0;1659331491;99.325;99.377;98.394;98.852;
15:24:50;12.0;1659331492;99.302;99.349;98.363;98.813;
15:24:52;14.0;1659331493;99.309;99.334;98.295;98.816;
15:24:53;15.0;1659331494;99.291;99.34;98.232;98.744;
15:24:54;16.0;1659331495;99.283;99.337;98.173;98.742;
15:24:55;17.0;1659331496;99.28;99.3;98.117;98.707;
15:24:56;18.0;1659331497;99.289;99.288;98.135;98.686;
15:24:57;19.0;1659331498;99.241;99.294;98.192;98.677;
15:24:58;20.0;1659331500;99.224;99.31;98.222;98.681;
15:25:00;22.0;1659331501;99.198;99.276;98.129;98.681;
15:25:01;23.0;1659331502;99.175;99.239;98.1;98.649;
15:25:02;24.0;1659331503;99.135;99.226;98.11;98.583;
15:25:03;25.0;1659331504;99.138;99.23;98.088;98.551;
15:25:04;26.0;1659331505;99.186;99.224;98.025;98.522;
15:25:05;27.0;1659331506;99.184;99.196;97.918;98.496;
15:25:06;28.0;1659331508;99.17;99.187;97.982;98.436;
15:25:08;30.0;1659331509;99.108;99.147;97.987;98.419;
15:25:09;31.0;1659331510;99.1;99.11;97.984;98.402;
15:25:10;32.0;1659331511;99.059;99.077;97.93;98.421;
15:25:11;33.0;1659331512;99.009;99.064;97.95;98.427;
15:25:12;34.0;1659331513;99.005;99.071;97.898;98.424;
15:25:13;35.0;1659331515;98.982;99.056;97.889;98.409;
15:25:14;36.0;1659331516;99.014;99.041;97.792;98.368;
15:25:15;37.0;1659331517;98.974;99.011;97.801;98.374;
15:25:17;39.0;1659331518;99.007;99.008;97.743;98.345;
15:25:18;40.0;1659331519;98.98;98.986;97.746;98.346;
15:25:19;41.0;1659331520;99.017;98.993;97.705;98.328;
15:25:20;42.0;1659331521;98.964;98.974;97.668;98.356;
15:25:21;43.0;1659331523;98.985;98.972;97.641;98.362;
15:25:22;44.0;1659331524;98.947;98.947;97.589;98.329;
15:25:23;45.0;1659331525;98.954;98.938;97.576;98.242;
15:25:25;47.0;1659331526;98.925;98.919;97.503;98.161;
15:25:26;48.0;1659331527;98.875;98.898;97.436;98.156;
15:25:27;49.0;1659331528;98.846;98.862;97.36;98.199;
15:25:28;50.0;1659331529;98.8;98.847;97.356;98.218;
15:25:29;51.0;1659331530;98.784;98.825;97.373;98.156;
15:25:30;52.0;1659331532;98.735;98.82;97.398;98.088;
15:25:32;54.0;1659331533;98.742;98.792;97.411;98.041;
15:25:33;55.0;1659331534;98.715;98.786;97.396;98.003;
15:25:34;56.0;1659331535;98.707;98.787;97.277;97.958;
15:25:35;57.0;1659331536;98.643;98.784;97.192;97.948;
15:25:36;58.0;1659331537;98.605;98.735;97.112;97.951;
15:25:37;59.0;1659331539;98.565;98.692;97.164;97.901;
15:25:38;60.0;1659331540;98.54;98.653;97.133;97.851;
15:25:40;62.0;1659331541;98.509;98.675;97.134;97.803;
15:25:41;63.0;1659331542;98.504;98.666;97.06;97.815;
15:25:42;64.0;1659331543;98.487;98.675;97.054;97.822;
15:25:43;65.0;1659331544;98.488;98.651;97.033;97.841;
15:25:44;66.0;1659331545;98.442;98.617;97.041;97.838;
15:25:45;67.0;1659331547;98.418;98.584;97.006;97.817;
15:25:46;68.0;1659331548;98.381;98.559;96.982;97.787;
15:25:48;70.0;1659331549;98.367;98.523;96.966;97.805;
15:25:49;71.0;1659331550;98.356;98.502;96.945;97.752;
15:25:50;72.0;1659331551;98.334;98.468;96.93;97.77;
15:25:51;73.0;1659331552;98.314;98.435;96.905;97.711;
15:25:52;74.0;1659331553;98.285;98.442;96.835;97.785;
15:25:53;75.0;1659331554;98.292;98.467;96.815;97.759;
15:25:54;76.0;1659331556;98.29;98.507;96.819;97.724;
15:25:56;78.0;1659331557;98.229;98.489;96.824;97.61;
15:25:57;79.0;1659331558;98.194;98.446;96.814;97.545;
15:25:58;80.0;1659331559;98.125;98.428;96.749;97.585;
15:25:59;81.0;1659331560;98.12;98.401;96.747;97.573;
15:26:00;82.0;1659331561;98.092;98.367;96.713;97.552;
15:26:01;83.0;1659331563;98.061;98.322;96.634;97.517;
15:26:02;84.0;1659331564;98.027;98.291;96.544;97.524;
15:26:04;86.0;1659331565;97.981;98.267;96.53;97.57;
15:26:05;87.0;1659331566;97.982;98.298;96.543;97.523;
15:26:06;88.0;1659331567;97.968;98.28;96.52;97.481;
15:26:07;89.0;1659331568;97.954;98.277;96.445;97.407;
15:26:08;90.0;1659331569;97.937;98.219;96.444;97.405;
15:26:09;91.0;1659331571;97.929;98.205;96.443;97.359;
15:26:10;92.0;1659331572;97.886;98.162;96.444;97.298;
15:26:11;93.0;1659331573;97.812;98.148;96.348;97.257;
15:26:13;95.0;1659331574;97.76;98.148;96.309;97.255;
15:26:14;96.0;1659331575;97.695;98.142;96.255;97.277;
15:26:15;97.0;1659331576;97.713;98.139;96.212;97.263;
15:26:16;98.0;1659331577;97.68;98.087;96.193;97.213;
15:26:17;99.0;1659331578;97.692;98.069;96.208;97.175;
15:26:18;100.0;1659331580;97.612;98.042;96.254;97.104;
15:26:20;102.0;1659331581;97.546;98.031;96.209;97.114;
15:26:21;103.0;1659331582;97.481;98.016;96.162;97.083;
15:26:22;104.0;1659331583;97.45;97.949;96.101;97.119;
15:26:23;105.0;1659331584;97.428;97.943;96.108;97.054;
