Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
13:24:11;-1.0;1659324252;99.388;99.223;98.202;98.765;
13:24:12;0.0;1659324253;99.352;99.204;98.138;98.799;
13:24:13;1.0;1659324254;99.296;99.155;98.104;98.784;
13:24:14;2.0;1659324255;99.282;99.183;98.062;98.785;
13:24:15;3.0;1659324256;99.335;99.189;98.142;98.722;
13:24:16;4.0;1659324258;99.374;99.187;98.144;98.707;
13:24:18;6.0;1659324259;99.415;99.181;98.135;98.681;
13:24:19;7.0;1659324260;99.386;99.181;98.027;98.639;
13:24:20;8.0;1659324261;99.377;99.203;97.955;98.628;
13:24:21;9.0;1659324262;99.318;99.169;97.965;98.614;
13:24:22;10.0;1659324263;99.313;99.16;97.972;98.654;
13:24:23;11.0;1659324265;99.254;99.12;97.998;98.64;
13:24:24;12.0;1659324266;99.222;99.12;97.945;98.64;
13:24:26;14.0;1659324267;99.245;99.102;97.919;98.608;
13:24:27;15.0;1659324268;99.269;99.108;97.849;98.535;
13:24:28;16.0;1659324269;99.281;99.093;97.777;98.494;
13:24:29;17.0;1659324270;99.287;99.072;97.703;98.476;
13:24:30;18.0;1659324271;99.246;99.029;97.707;98.456;
13:24:31;19.0;1659324273;99.205;99.038;97.715;98.427;
13:24:32;20.0;1659324274;99.223;99.023;97.74;98.377;
13:24:34;22.0;1659324275;99.243;99.029;97.724;98.36;
13:24:35;23.0;1659324276;99.267;99.002;97.672;98.357;
13:24:36;24.0;1659324277;99.229;98.968;97.626;98.316;
13:24:37;25.0;1659324278;99.218;98.965;97.576;98.32;
13:24:38;26.0;1659324279;99.218;98.971;97.57;98.305;
13:24:39;27.0;1659324280;99.203;98.956;97.543;98.297;
13:24:40;28.0;1659324281;99.177;98.928;97.505;98.241;
13:24:41;29.0;1659324283;99.154;98.904;97.451;98.158;
13:24:43;31.0;1659324284;99.134;98.917;97.379;98.141;
13:24:44;32.0;1659324285;99.122;98.877;97.273;98.115;
13:24:45;33.0;1659324286;99.12;98.853;97.227;98.134;
13:24:46;34.0;1659324287;99.135;98.829;97.25;98.093;
13:24:47;35.0;1659324288;99.123;98.832;97.245;98.079;
13:24:48;36.0;1659324290;99.114;98.814;97.243;98.035;
13:24:49;37.0;1659324291;99.082;98.799;97.131;98.06;
13:24:51;39.0;1659324292;99.068;98.796;97.125;98.09;
13:24:52;40.0;1659324293;99.057;98.781;97.051;98.067;
13:24:53;41.0;1659324294;99.069;98.744;96.988;98.01;
13:24:54;42.0;1659324295;99.051;98.701;96.963;97.984;
13:24:55;43.0;1659324297;99.001;98.665;96.971;97.955;
13:24:56;44.0;1659324298;98.966;98.631;97.007;97.932;
13:24:57;45.0;1659324299;98.964;98.613;96.917;97.888;
13:24:59;47.0;1659324300;99.005;98.595;96.822;97.862;
13:25:00;48.0;1659324301;98.985;98.552;96.781;97.816;
13:25:01;49.0;1659324302;98.983;98.528;96.78;97.777;
13:25:02;50.0;1659324303;98.945;98.504;96.791;97.757;
13:25:03;51.0;1659324304;98.951;98.492;96.732;97.743;
13:25:04;52.0;1659324305;98.892;98.48;96.726;97.69;
13:25:05;53.0;1659324307;98.84;98.441;96.664;97.657;
13:25:07;55.0;1659324308;98.819;98.439;96.67;97.619;
13:25:08;56.0;1659324309;98.831;98.393;96.612;97.638;
13:25:09;57.0;1659324310;98.835;98.388;96.542;97.624;
13:25:10;58.0;1659324311;98.815;98.388;96.506;97.605;
13:25:11;59.0;1659324312;98.806;98.385;96.476;97.573;
13:25:12;60.0;1659324314;98.803;98.349;96.479;97.532;
13:25:13;61.0;1659324315;98.808;98.306;96.391;97.48;
13:25:15;63.0;1659324316;98.803;98.285;96.36;97.432;
13:25:16;64.0;1659324317;98.789;98.26;96.364;97.383;
13:25:17;65.0;1659324318;98.754;98.236;96.412;97.318;
13:25:18;66.0;1659324319;98.737;98.218;96.353;97.286;
13:25:19;67.0;1659324321;98.755;98.234;96.296;97.275;
13:25:20;68.0;1659324322;98.718;98.198;96.296;97.279;
13:25:22;70.0;1659324323;98.718;98.171;96.272;97.232;
13:25:23;71.0;1659324324;98.689;98.144;96.216;97.189;
13:25:24;72.0;1659324325;98.668;98.159;96.094;97.151;
13:25:25;73.0;1659324326;98.607;98.123;96.079;97.163;
13:25:26;74.0;1659324327;98.592;98.071;96.052;97.146;
13:25:27;75.0;1659324328;98.613;98.011;96.028;97.141;
13:25:28;76.0;1659324330;98.644;98.017;95.98;97.118;
13:25:30;78.0;1659324331;98.615;97.997;95.975;97.11;
13:25:31;79.0;1659324332;98.571;98.006;95.973;97.054;
13:25:32;80.0;1659324333;98.55;97.958;95.914;96.978;
13:25:33;81.0;1659324334;98.524;97.949;95.843;96.938;
13:25:34;82.0;1659324335;98.56;97.904;95.762;96.912;
13:25:35;83.0;1659324336;98.505;97.883;95.726;96.886;
13:25:36;84.0;1659324338;98.482;97.868;95.676;96.83;
13:25:37;85.0;1659324339;98.442;97.851;95.665;96.83;
13:25:39;87.0;1659324340;98.422;97.824;95.662;96.837;
13:25:40;88.0;1659324341;98.39;97.775;95.632;96.842;
13:25:41;89.0;1659324342;98.311;97.733;95.581;96.813;
13:25:42;90.0;1659324343;98.283;97.706;95.522;96.755;
13:25:43;91.0;1659324345;98.28;97.703;95.524;96.702;
13:25:44;92.0;1659324346;98.296;97.658;95.494;96.656;
13:25:45;93.0;1659324347;98.29;97.631;95.479;96.648;
