Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
12:13:20;-1.0;1659320001;99.425;99.198;98.267;98.819;
12:13:21;0.0;1659320002;99.448;99.198;98.281;98.867;
12:13:22;1.0;1659320003;99.425;99.192;98.263;98.901;
12:13:23;2.0;1659320005;99.401;99.183;98.259;98.895;
12:13:24;3.0;1659320006;99.389;99.17;98.175;98.86;
12:13:26;5.0;1659320007;99.43;99.149;98.146;98.83;
12:13:27;6.0;1659320008;99.445;99.149;98.123;98.785;
12:13:28;7.0;1659320009;99.422;99.15;98.139;98.767;
12:13:29;8.0;1659320010;99.413;99.134;98.153;98.706;
12:13:30;9.0;1659320011;99.41;99.122;98.128;98.695;
12:13:31;10.0;1659320012;99.416;99.125;98.133;98.665;
12:13:32;11.0;1659320014;99.416;99.113;98.076;98.663;
12:13:34;13.0;1659320015;99.422;99.071;98.084;98.656;
12:13:35;14.0;1659320016;99.443;99.034;98.071;98.621;
12:13:36;15.0;1659320017;99.392;99.006;98.014;98.574;
12:13:37;16.0;1659320018;99.357;99.006;97.953;98.496;
12:13:38;17.0;1659320019;99.349;98.973;97.882;98.503;
12:13:39;18.0;1659320020;99.394;98.954;97.861;98.456;
12:13:40;19.0;1659320021;99.412;98.905;97.786;98.457;
12:13:41;20.0;1659320023;99.385;98.869;97.738;98.391;
12:13:43;22.0;1659320024;99.335;98.829;97.767;98.405;
12:13:44;23.0;1659320025;99.27;98.799;97.752;98.357;
12:13:45;24.0;1659320026;99.297;98.772;97.75;98.341;
12:13:46;25.0;1659320027;99.322;98.729;97.625;98.311;
12:13:47;26.0;1659320028;99.334;98.751;97.606;98.263;
12:13:48;27.0;1659320030;99.275;98.746;97.517;98.183;
12:13:49;28.0;1659320031;99.216;98.759;97.502;98.112;
12:13:51;30.0;1659320032;99.17;98.713;97.418;98.047;
12:13:52;31.0;1659320033;99.143;98.68;97.41;98.039;
12:13:53;32.0;1659320034;99.114;98.637;97.331;98.007;
12:13:54;33.0;1659320035;99.114;98.6;97.324;98.028;
12:13:55;34.0;1659320036;99.147;98.548;97.257;97.993;
12:13:56;35.0;1659320038;99.162;98.5;97.229;97.961;
12:13:57;36.0;1659320039;99.174;98.448;97.179;97.95;
12:13:59;38.0;1659320040;99.125;98.424;97.132;97.914;
12:14:00;39.0;1659320041;99.104;98.4;97.074;97.892;
12:14:01;40.0;1659320042;99.069;98.391;97.055;97.83;
12:14:02;41.0;1659320043;99.104;98.355;97.07;97.834;
12:14:03;42.0;1659320044;99.052;98.319;97.073;97.802;
12:14:04;43.0;1659320045;99.032;98.234;97.06;97.8;
12:14:05;44.0;1659320047;98.953;98.225;96.971;97.756;
12:14:07;46.0;1659320048;98.962;98.174;96.946;97.702;
12:14:08;47.0;1659320049;98.945;98.211;96.855;97.668;
12:14:09;48.0;1659320050;98.943;98.148;96.811;97.615;
12:14:10;49.0;1659320051;98.911;98.17;96.745;97.59;
12:14:11;50.0;1659320053;98.902;98.096;96.717;97.513;
12:14:12;51.0;1659320054;98.874;98.066;96.656;97.492;
12:14:14;53.0;1659320055;98.874;97.99;96.645;97.466;
12:14:15;54.0;1659320056;98.849;98.003;96.592;97.451;
12:14:16;55.0;1659320057;98.84;97.994;96.6;97.426;
12:14:17;56.0;1659320058;98.802;97.995;96.552;97.388;
12:14:18;57.0;1659320059;98.805;97.953;96.523;97.35;
12:14:19;58.0;1659320061;98.777;97.929;96.452;97.291;
12:14:21;60.0;1659320062;98.777;97.875;96.391;97.278;
12:14:22;61.0;1659320063;98.734;97.839;96.298;97.264;
12:14:23;62.0;1659320064;98.711;97.784;96.279;97.25;
12:14:24;63.0;1659320065;98.723;97.766;96.244;97.23;
12:14:25;64.0;1659320066;98.697;97.736;96.262;97.187;
12:14:26;65.0;1659320068;98.668;97.706;96.189;97.144;
12:14:27;66.0;1659320069;98.618;97.667;96.134;97.064;
12:14:29;68.0;1659320070;98.639;97.622;96.091;97.041;
12:14:30;69.0;1659320071;98.633;97.598;96.072;97.033;
12:14:31;70.0;1659320072;98.646;97.568;96.031;97.01;
12:14:32;71.0;1659320073;98.608;97.551;96.06;96.942;
12:14:33;72.0;1659320074;98.631;97.493;96.047;96.893;
12:14:34;73.0;1659320076;98.588;97.455;96.056;96.92;
12:14:35;74.0;1659320077;98.577;97.413;95.951;96.918;
12:14:36;75.0;1659320078;98.516;97.41;95.912;96.924;
12:14:38;77.0;1659320079;98.517;97.42;95.862;96.854;
12:14:39;78.0;1659320080;98.497;97.393;95.857;96.832;
12:14:40;79.0;1659320081;98.465;97.372;95.794;96.801;
12:14:41;80.0;1659320083;98.423;97.346;95.728;96.803;
12:14:42;81.0;1659320084;98.371;97.322;95.628;96.773;
12:14:44;83.0;1659320085;98.377;97.286;95.582;96.717;
12:14:45;84.0;1659320086;98.357;97.256;95.533;96.68;
12:14:46;85.0;1659320087;98.328;97.229;95.468;96.631;
12:14:47;86.0;1659320088;98.285;97.206;95.353;96.635;
12:14:48;87.0;1659320089;98.27;97.164;95.304;96.612;
12:14:49;88.0;1659320091;98.265;97.128;95.281;96.616;
12:14:50;89.0;1659320092;98.262;97.089;95.312;96.59;
12:14:51;90.0;1659320093;98.216;97.024;95.29;96.556;
12:14:53;92.0;1659320094;98.237;96.997;95.276;96.492;
12:14:54;93.0;1659320095;98.168;96.974;95.22;96.425;
12:14:55;94.0;1659320096;98.169;96.968;95.124;96.387;
12:14:56;95.0;1659320097;98.131;96.926;95.113;96.364;
12:14:57;96.0;1659320098;98.14;96.867;95.117;96.342;
12:14:58;97.0;1659320100;98.118;96.822;95.184;96.284;
12:15:00;99.0;1659320101;98.078;96.793;95.064;96.262;
12:15:01;100.0;1659320102;98.052;96.754;95.024;96.242;
12:15:02;101.0;1659320103;98.015;96.731;94.917;96.237;
12:15:03;102.0;1659320104;97.978;96.696;94.926;96.214;
12:15:04;103.0;1659320106;97.981;96.66;94.843;96.18;
12:15:05;104.0;1659320107;97.97;96.592;94.778;96.14;
12:15:06;105.0;1659320108;97.999;96.55;94.75;96.103;
12:15:08;107.0;1659320109;98.026;96.563;94.73;96.072;
12:15:09;108.0;1659320110;98.009;96.575;94.75;96.0;
12:15:10;109.0;1659320111;97.989;96.552;94.706;95.937;
12:15:11;110.0;1659320112;97.935;96.474;94.623;95.879;
12:15:12;111.0;1659320113;97.927;96.417;94.561;95.891;
12:15:13;112.0;1659320115;97.87;96.367;94.513;95.889;
12:15:14;113.0;1659320116;97.812;96.341;94.515;95.893;
12:15:16;115.0;1659320117;97.807;96.32;94.469;95.882;
12:15:17;116.0;1659320118;97.755;96.312;94.433;95.888;
12:15:18;117.0;1659320119;97.738;96.324;94.43;95.866;
12:15:19;118.0;1659320120;97.698;96.295;94.394;95.812;
12:15:20;119.0;1659320121;97.708;96.242;94.327;95.784;
12:15:21;120.0;1659320123;97.703;96.203;94.214;95.695;
12:15:22;121.0;1659320124;97.657;96.165;94.134;95.71;
12:15:24;123.0;1659320125;97.629;96.142;94.111;95.703;
12:15:25;124.0;1659320126;97.615;96.118;94.105;95.692;
12:15:26;125.0;1659320127;97.592;96.109;94.115;95.647;
12:15:27;126.0;1659320128;97.59;96.122;94.061;95.537;
12:15:28;127.0;1659320129;97.556;96.069;94.041;95.497;
12:15:29;128.0;1659320131;97.548;96.033;94.021;95.44;
12:15:30;129.0;1659320132;97.52;95.956;93.962;95.445;
12:15:32;131.0;1659320133;97.492;95.954;93.891;95.425;
12:15:33;132.0;1659320134;97.464;95.933;93.804;95.38;
12:15:34;133.0;1659320135;97.412;95.958;93.741;95.345;
12:15:35;134.0;1659320136;97.398;95.913;93.769;95.32;
12:15:36;135.0;1659320137;97.41;95.875;93.752;95.281;
12:15:37;136.0;1659320139;97.382;95.866;93.706;95.23;
12:15:38;137.0;1659320140;97.359;95.843;93.573;95.216;
12:15:40;139.0;1659320141;97.345;95.855;93.53;95.194;
12:15:41;140.0;1659320142;97.364;95.788;93.578;95.186;
12:15:42;141.0;1659320143;97.336;95.782;93.629;95.154;
12:15:43;142.0;1659320144;97.262;95.714;93.606;95.15;
12:15:44;143.0;1659320146;97.185;95.685;93.544;95.153;
12:15:45;144.0;1659320147;97.191;95.614;93.441;95.131;
12:15:47;146.0;1659320148;97.165;95.556;93.346;95.13;
12:15:48;147.0;1659320149;97.178;95.527;93.331;95.053;
12:15:49;148.0;1659320150;97.107;95.561;93.349;95.011;
12:15:50;149.0;1659320151;97.127;95.573;93.345;94.928;
12:15:51;150.0;1659320153;97.112;95.553;93.232;94.887;
12:15:52;151.0;1659320154;97.133;95.459;93.195;94.822;
12:15:53;152.0;1659320155;97.122;95.43;93.167;94.762;
12:15:55;154.0;1659320156;97.095;95.389;93.184;94.732;
12:15:56;155.0;1659320157;97.058;95.363;93.076;94.701;
12:15:57;156.0;1659320158;97.047;95.328;93.036;94.72;
12:15:58;157.0;1659320159;97.021;95.263;92.987;94.686;
12:15:59;158.0;1659320160;97.016;95.223;93.012;94.673;
12:16:00;159.0;1659320161;96.951;95.161;92.995;94.613;
12:16:01;160.0;1659320163;96.972;95.144;92.949;94.582;
12:16:03;162.0;1659320164;96.885;95.13;92.89;94.505;
12:16:04;163.0;1659320165;96.868;95.107;92.83;94.517;
12:16:05;164.0;1659320166;96.802;95.105;92.836;94.459;
12:16:06;165.0;1659320167;96.812;95.067;92.752;94.469;
12:16:07;166.0;1659320168;96.776;95.064;92.718;94.419;
12:16:08;167.0;1659320169;96.751;95.009;92.628;94.4;
12:16:09;168.0;1659320171;96.738;94.992;92.603;94.381;
12:16:10;169.0;1659320172;96.733;94.931;92.54;94.356;
12:16:12;171.0;1659320173;96.709;94.884;92.519;94.334;
12:16:13;172.0;1659320174;96.669;94.849;92.506;94.3;
12:16:14;173.0;1659320175;96.618;94.838;92.434;94.27;
12:16:15;174.0;1659320176;96.598;94.835;92.375;94.257;
12:16:16;175.0;1659320177;96.605;94.797;92.319;94.2;
12:16:17;176.0;1659320179;96.588;94.783;92.294;94.17;
12:16:18;177.0;1659320180;96.569;94.775;92.256;94.1;
12:16:20;179.0;1659320181;96.499;94.779;92.21;94.087;
12:16:21;180.0;1659320182;96.472;94.718;92.153;94.056;
12:16:22;181.0;1659320183;96.441;94.672;92.069;94.074;
12:16:23;182.0;1659320184;96.456;94.646;91.987;94.08;
12:16:24;183.0;1659320185;96.411;94.617;91.993;94.073;
12:16:25;184.0;1659320187;96.383;94.579;91.964;94.038;
12:16:26;185.0;1659320188;96.366;94.538;91.935;93.976;
12:16:28;187.0;1659320189;96.372;94.495;91.851;93.912;
12:16:29;188.0;1659320190;96.367;94.472;91.786;93.889;
12:16:30;189.0;1659320191;96.331;94.402;91.75;93.87;
12:16:31;190.0;1659320192;96.306;94.374;91.749;93.839;
12:16:32;191.0;1659320193;96.266;94.31;91.737;93.838;
12:16:33;192.0;1659320195;96.236;94.293;91.692;93.85;
12:16:35;194.0;1659320196;96.214;94.276;91.599;93.828;
12:16:36;195.0;1659320197;96.175;94.253;91.543;93.798;
12:16:37;196.0;1659320198;96.119;94.242;91.438;93.762;
12:16:38;197.0;1659320199;96.08;94.225;91.414;93.709;
12:16:39;198.0;1659320200;96.064;94.217;91.351;93.636;
12:16:40;199.0;1659320202;96.059;94.159;91.311;93.595;
12:16:41;200.0;1659320203;96.04;94.125;91.216;93.562;
12:16:43;202.0;1659320204;95.979;94.067;91.196;93.521;
12:16:44;203.0;1659320205;95.968;94.033;91.243;93.428;
12:16:45;204.0;1659320206;95.943;93.999;91.272;93.37;
12:16:46;205.0;1659320208;95.938;93.947;91.201;93.338;
12:16:47;206.0;1659320209;95.908;93.91;91.111;93.323;
12:16:48;207.0;1659320210;95.902;93.864;91.073;93.33;
12:16:50;209.0;1659320211;95.909;93.864;91.124;93.296;
12:16:51;210.0;1659320212;95.85;93.856;91.084;93.266;
12:16:52;211.0;1659320213;95.746;93.825;91.028;93.27;
12:16:53;212.0;1659320214;95.71;93.776;90.966;93.288;
12:16:54;213.0;1659320215;95.728;93.719;90.926;93.275;
