Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
15:03:20;-3.0;1659330203;99.394;99.495;98.411;98.838;
15:03:22;-1.0;1659330203;99.379;99.505;98.452;98.877;
15:03:23;0.0;1659330204;99.418;99.511;98.383;98.829;
15:03:24;1.0;1659330205;99.371;99.514;98.348;98.822;
15:03:25;2.0;1659330206;99.383;99.505;98.313;98.788;
15:03:26;3.0;1659330207;99.368;99.524;98.364;98.803;
15:03:27;4.0;1659330209;99.398;99.524;98.314;98.785;
15:03:28;5.0;1659330210;99.395;99.505;98.365;98.804;
15:03:30;7.0;1659330211;99.393;99.515;98.366;98.838;
15:03:31;8.0;1659330212;99.354;99.478;98.377;98.872;
15:03:32;9.0;1659330213;99.336;99.431;98.355;98.848;
15:03:33;10.0;1659330214;99.324;99.385;98.31;98.818;
15:03:34;11.0;1659330215;99.366;99.379;98.272;98.772;
15:03:35;12.0;1659330216;99.311;99.377;98.174;98.761;
15:03:36;13.0;1659330218;99.308;99.334;98.134;98.752;
15:03:38;15.0;1659330219;99.267;99.285;98.135;98.701;
15:03:39;16.0;1659330220;99.299;99.264;98.129;98.702;
15:03:40;17.0;1659330221;99.251;99.249;98.095;98.667;
15:03:41;18.0;1659330222;99.234;99.23;98.021;98.676;
15:03:42;19.0;1659330223;99.222;99.215;97.963;98.607;
15:03:43;20.0;1659330225;99.24;99.2;97.954;98.589;
15:03:44;21.0;1659330226;99.232;99.178;97.959;98.535;
15:03:46;23.0;1659330227;99.226;99.129;97.981;98.57;
15:03:47;24.0;1659330228;99.209;99.099;97.917;98.564;
15:03:48;25.0;1659330229;99.224;99.084;97.874;98.561;
15:03:49;26.0;1659330230;99.251;99.127;97.818;98.516;
15:03:50;27.0;1659330231;99.233;99.118;97.845;98.49;
15:03:51;28.0;1659330233;99.234;99.087;97.812;98.535;
15:03:52;29.0;1659330234;99.178;99.022;97.789;98.517;
15:03:54;31.0;1659330235;99.144;98.998;97.749;98.521;
15:03:55;32.0;1659330236;99.138;99.017;97.755;98.471;
15:03:56;33.0;1659330237;99.112;99.011;97.698;98.477;
15:03:57;34.0;1659330238;99.11;99.002;97.603;98.444;
15:03:58;35.0;1659330239;99.039;98.959;97.532;98.405;
15:03:59;36.0;1659330240;99.001;98.913;97.495;98.391;
15:04:00;37.0;1659330242;98.972;98.892;97.546;98.373;
15:04:02;39.0;1659330243;98.917;98.89;97.511;98.353;
15:04:03;40.0;1659330244;98.921;98.89;97.536;98.314;
15:04:04;41.0;1659330245;98.948;98.891;97.433;98.273;
15:04:05;42.0;1659330246;98.999;98.857;97.384;98.289;
15:04:06;43.0;1659330247;99.01;98.839;97.311;98.262;
15:04:07;44.0;1659330249;98.975;98.806;97.31;98.238;
15:04:08;45.0;1659330250;98.949;98.791;97.295;98.2;
15:04:09;46.0;1659330251;98.956;98.776;97.302;98.186;
15:04:11;48.0;1659330252;98.877;98.755;97.251;98.197;
15:04:12;49.0;1659330253;98.819;98.73;97.261;98.176;
15:04:13;50.0;1659330254;98.78;98.691;97.242;98.144;
15:04:14;51.0;1659330255;98.828;98.648;97.273;98.109;
15:04:15;52.0;1659330256;98.84;98.596;97.231;98.068;
15:04:16;53.0;1659330258;98.782;98.578;97.231;97.997;
15:04:17;54.0;1659330259;98.755;98.566;97.23;97.971;
15:04:19;56.0;1659330260;98.75;98.563;97.196;97.93;
15:04:20;57.0;1659330261;98.771;98.582;97.122;97.942;
15:04:21;58.0;1659330262;98.739;98.533;97.076;97.912;
15:04:22;59.0;1659330263;98.755;98.527;97.049;97.874;
15:04:23;60.0;1659330264;98.712;98.466;97.009;97.857;
15:04:24;61.0;1659330266;98.71;98.454;96.968;97.794;
15:04:25;62.0;1659330267;98.651;98.418;96.918;97.831;
15:04:27;64.0;1659330268;98.649;98.394;96.915;97.802;
15:04:28;65.0;1659330269;98.594;98.388;96.903;97.791;
15:04:29;66.0;1659330270;98.57;98.379;96.892;97.767;
15:04:30;67.0;1659330271;98.544;98.364;96.893;97.757;
15:04:31;68.0;1659330272;98.531;98.322;96.869;97.748;
15:04:32;69.0;1659330274;98.538;98.273;96.857;97.713;
15:04:33;70.0;1659330275;98.521;98.24;96.78;97.687;
15:04:35;72.0;1659330276;98.55;98.222;96.716;97.671;
15:04:36;73.0;1659330277;98.521;98.219;96.695;97.603;
15:04:37;74.0;1659330278;98.483;98.186;96.662;97.542;
15:04:38;75.0;1659330279;98.44;98.171;96.659;97.531;
15:04:39;76.0;1659330280;98.417;98.153;96.625;97.542;
15:04:40;77.0;1659330282;98.415;98.129;96.568;97.549;
15:04:41;78.0;1659330283;98.349;98.124;96.53;97.504;
15:04:42;79.0;1659330284;98.258;98.094;96.476;97.45;
15:04:44;81.0;1659330285;98.209;98.097;96.525;97.403;
15:04:45;82.0;1659330286;98.242;98.052;96.51;97.397;
15:04:46;83.0;1659330287;98.298;98.006;96.506;97.461;
15:04:47;84.0;1659330288;98.266;98.007;96.461;97.486;
15:04:48;85.0;1659330289;98.232;98.02;96.433;97.456;
15:04:49;86.0;1659330290;98.191;98.014;96.367;97.415;
15:04:50;87.0;1659330292;98.221;97.98;96.328;97.395;
15:04:52;89.0;1659330293;98.207;97.956;96.269;97.357;
15:04:53;90.0;1659330294;98.167;97.953;96.282;97.292;
15:04:54;91.0;1659330295;98.135;97.95;96.248;97.229;
15:04:55;92.0;1659330296;98.113;97.932;96.247;97.244;
15:04:56;93.0;1659330297;98.11;97.924;96.21;97.212;
15:04:57;94.0;1659330299;98.047;97.915;96.166;97.207;
15:04:58;95.0;1659330300;98.018;97.906;96.084;97.122;
15:05:00;97.0;1659330301;97.964;97.891;96.042;97.078;
15:05:01;98.0;1659330302;97.945;97.849;95.989;97.07;
15:05:02;99.0;1659330303;97.949;97.821;96.035;97.084;
15:05:03;100.0;1659330304;97.955;97.785;95.979;97.116;
15:05:04;101.0;1659330305;97.981;97.783;95.987;97.048;
