Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
14:13:45;-2.0;1659327227;99.477;99.252;98.352;98.751;
14:13:46;-1.0;1659327228;99.426;99.246;98.292;98.694;
14:13:48;1.0;1659327229;99.388;99.253;98.274;98.636;
14:13:49;2.0;1659327230;99.377;99.197;98.248;98.661;
14:13:50;3.0;1659327231;99.442;99.194;98.287;98.625;
14:13:51;4.0;1659327232;99.429;99.175;98.274;98.658;
14:13:52;5.0;1659327234;99.476;99.194;98.258;98.595;
14:13:53;6.0;1659327235;99.459;99.184;98.24;98.587;
14:13:55;8.0;1659327236;99.451;99.178;98.235;98.513;
14:13:56;9.0;1659327237;99.436;99.206;98.279;98.494;
14:13:57;10.0;1659327238;99.43;99.191;98.211;98.501;
14:13:58;11.0;1659327239;99.454;99.213;98.231;98.547;
14:13:59;12.0;1659327240;99.43;99.198;98.159;98.56;
14:14:00;13.0;1659327241;99.395;99.232;98.204;98.525;
14:14:01;14.0;1659327243;99.374;99.173;98.13;98.423;
14:14:03;16.0;1659327244;99.364;99.139;98.109;98.355;
14:14:04;17.0;1659327245;99.352;99.115;98.082;98.302;
14:14:05;18.0;1659327246;99.35;99.121;98.06;98.294;
14:14:06;19.0;1659327247;99.326;99.112;98.014;98.265;
14:14:07;20.0;1659327248;99.318;99.134;97.947;98.259;
14:14:08;21.0;1659327250;99.316;99.128;97.92;98.203;
14:14:09;22.0;1659327251;99.305;99.122;97.908;98.16;
14:14:11;24.0;1659327252;99.282;99.027;97.859;98.092;
14:14:12;25.0;1659327253;99.286;98.984;97.796;98.074;
14:14:13;26.0;1659327254;99.271;98.922;97.748;98.006;
14:14:14;27.0;1659327255;99.265;98.926;97.723;98.017;
14:14:15;28.0;1659327256;99.224;98.904;97.728;97.973;
14:14:16;29.0;1659327258;99.24;98.948;97.684;97.959;
14:14:17;30.0;1659327259;99.249;98.921;97.693;97.884;
14:14:19;32.0;1659327260;99.249;98.897;97.658;97.861;
14:14:20;33.0;1659327261;99.17;98.844;97.632;97.86;
14:14:21;34.0;1659327262;99.139;98.841;97.614;97.813;
14:14:22;35.0;1659327263;99.122;98.82;97.582;97.812;
14:14:23;36.0;1659327264;99.152;98.833;97.575;97.778;
14:14:24;37.0;1659327266;99.168;98.837;97.501;97.831;
14:14:25;38.0;1659327267;99.168;98.831;97.439;97.736;
14:14:27;40.0;1659327268;99.142;98.813;97.377;97.683;
14:14:28;41.0;1659327269;99.092;98.767;97.329;97.597;
14:14:29;42.0;1659327270;99.066;98.758;97.303;97.63;
14:14:30;43.0;1659327271;99.034;98.7;97.292;97.623;
14:14:31;44.0;1659327272;98.996;98.675;97.275;97.591;
14:14:32;45.0;1659327273;98.973;98.663;97.229;97.565;
14:14:33;46.0;1659327275;98.967;98.655;97.21;97.497;
14:14:35;48.0;1659327276;98.995;98.658;97.157;97.482;
14:14:36;49.0;1659327277;99.007;98.619;97.139;97.507;
14:14:37;50.0;1659327278;99.011;98.616;97.053;97.561;
14:14:38;51.0;1659327279;98.94;98.585;97.029;97.524;
14:14:39;52.0;1659327281;98.885;98.598;96.955;97.453;
14:14:40;53.0;1659327282;98.856;98.614;96.938;97.409;
14:14:41;54.0;1659327283;98.869;98.599;96.94;97.389;
14:14:43;56.0;1659327284;98.87;98.535;96.952;97.376;
14:14:44;57.0;1659327285;98.853;98.483;96.94;97.324;
14:14:45;58.0;1659327286;98.795;98.471;96.892;97.292;
14:14:46;59.0;1659327287;98.772;98.468;96.841;97.215;
14:14:47;60.0;1659327288;98.717;98.444;96.757;97.225;
14:14:48;61.0;1659327290;98.718;98.396;96.664;97.172;
14:14:49;62.0;1659327291;98.662;98.414;96.67;97.224;
14:14:51;64.0;1659327292;98.637;98.399;96.696;97.186;
14:14:52;65.0;1659327293;98.629;98.427;96.713;97.204;
14:14:53;66.0;1659327294;98.638;98.388;96.711;97.125;
14:14:54;67.0;1659327295;98.656;98.373;96.662;97.085;
14:14:55;68.0;1659327296;98.61;98.33;96.65;97.048;
14:14:56;69.0;1659327297;98.54;98.288;96.573;97.043;
14:14:57;70.0;1659327299;98.485;98.251;96.525;97.015;
14:14:59;72.0;1659327300;98.512;98.218;96.468;96.983;
14:15:00;73.0;1659327301;98.534;98.249;96.456;96.996;
14:15:01;74.0;1659327302;98.543;98.234;96.467;96.964;
14:15:02;75.0;1659327303;98.479;98.226;96.431;96.882;
14:15:03;76.0;1659327304;98.465;98.137;96.401;96.797;
14:15:04;77.0;1659327305;98.44;98.14;96.348;96.76;
14:15:05;78.0;1659327307;98.432;98.116;96.335;96.803;
14:15:07;80.0;1659327308;98.4;98.135;96.248;96.801;
14:15:08;81.0;1659327309;98.383;98.093;96.214;96.838;
14:15:09;82.0;1659327310;98.367;98.068;96.185;96.797;
14:15:10;83.0;1659327311;98.332;98.029;96.181;96.76;
14:15:11;84.0;1659327312;98.294;98.024;96.123;96.702;
14:15:12;85.0;1659327314;98.248;98.031;96.112;96.685;
14:15:13;86.0;1659327315;98.216;98.034;96.042;96.625;
14:15:14;87.0;1659327316;98.142;98.028;95.997;96.576;
14:15:16;89.0;1659327317;98.078;97.973;95.921;96.525;
14:15:17;90.0;1659327318;98.073;97.952;95.95;96.485;
14:15:18;91.0;1659327319;98.06;97.938;95.935;96.457;
14:15:19;92.0;1659327320;98.098;97.944;95.869;96.423;
14:15:20;93.0;1659327321;98.052;97.926;95.823;96.391;
14:15:21;94.0;1659327323;98.076;97.896;95.825;96.355;
14:15:22;95.0;1659327324;98.016;97.884;95.77;96.291;
14:15:24;97.0;1659327325;97.955;97.86;95.695;96.289;
14:15:25;98.0;1659327326;97.904;97.839;95.666;96.252;
14:15:26;99.0;1659327327;97.893;97.8;95.725;96.275;
14:15:27;100.0;1659327328;97.894;97.77;95.784;96.224;
14:15:28;101.0;1659327329;97.848;97.743;95.752;96.19;
14:15:29;102.0;1659327330;97.785;97.749;95.722;96.132;
14:15:30;103.0;1659327331;97.73;97.749;95.648;96.107;
14:15:31;104.0;1659327333;97.725;97.734;95.58;96.073;
14:15:33;106.0;1659327334;97.703;97.683;95.522;96.056;
14:15:34;107.0;1659327335;97.698;97.668;95.468;96.042;
14:15:35;108.0;1659327336;97.676;97.643;95.447;96.013;
14:15:36;109.0;1659327337;97.671;97.656;95.403;95.99;
14:15:37;110.0;1659327338;97.62;97.638;95.422;95.971;
14:15:38;111.0;1659327340;97.554;97.602;95.384;95.965;
14:15:39;112.0;1659327341;97.511;97.566;95.388;95.928;
14:15:41;114.0;1659327342;97.506;97.527;95.365;95.911;
14:15:42;115.0;1659327343;97.507;97.564;95.365;95.903;
14:15:43;116.0;1659327344;97.488;97.552;95.291;95.897;
