Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
11:52:04;-2.0;1659318726;99.496;99.07;98.269;99.118;
11:52:05;-1.0;1659318727;99.46;99.064;98.282;99.112;
11:52:07;1.0;1659318728;99.466;99.018;98.338;99.086;
11:52:08;2.0;1659318729;99.464;98.984;98.291;99.065;
11:52:09;3.0;1659318730;99.455;98.976;98.248;99.062;
11:52:10;4.0;1659318731;99.452;98.96;98.177;99.097;
11:52:11;5.0;1659318732;99.449;98.97;98.164;99.062;
11:52:12;6.0;1659318734;99.471;98.957;98.209;99.012;
11:52:13;7.0;1659318735;99.453;98.945;98.225;98.889;
11:52:15;9.0;1659318736;99.406;98.906;98.218;98.872;
11:52:16;10.0;1659318737;99.344;98.882;98.152;98.814;
11:52:17;11.0;1659318738;99.298;98.87;98.162;98.812;
11:52:18;12.0;1659318739;99.263;98.867;98.142;98.763;
11:52:19;13.0;1659318740;99.266;98.848;98.114;98.746;
11:52:20;14.0;1659318742;99.264;98.821;98.022;98.76;
11:52:21;15.0;1659318743;99.268;98.788;97.944;98.719;
11:52:23;17.0;1659318744;99.254;98.727;97.88;98.653;
11:52:24;18.0;1659318745;99.243;98.694;97.844;98.57;
11:52:25;19.0;1659318746;99.264;98.651;97.84;98.554;
11:52:26;20.0;1659318747;99.255;98.627;97.852;98.504;
11:52:27;21.0;1659318748;99.238;98.615;97.809;98.478;
11:52:28;22.0;1659318749;99.162;98.594;97.796;98.455;
11:52:29;23.0;1659318751;99.139;98.573;97.741;98.451;
11:52:31;25.0;1659318752;99.119;98.521;97.735;98.386;
11:52:32;26.0;1659318753;99.128;98.476;97.688;98.325;
11:52:33;27.0;1659318754;99.111;98.467;97.651;98.253;
11:52:34;28.0;1659318755;99.115;98.44;97.622;98.206;
11:52:35;29.0;1659318757;99.118;98.441;97.574;98.157;
11:52:36;30.0;1659318758;99.119;98.371;97.483;98.132;
11:52:38;32.0;1659318759;99.107;98.326;97.376;98.052;
11:52:39;33.0;1659318760;99.069;98.259;97.332;97.993;
11:52:40;34.0;1659318761;99.037;98.256;97.308;97.918;
11:52:41;35.0;1659318762;98.981;98.232;97.259;97.907;
