Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
12:27:30;-1.0;1659320851;99.266;99.036;98.046;98.728;
12:27:31;0.0;1659320852;99.269;98.992;98.027;98.703;
12:27:32;1.0;1659320853;99.296;98.956;98.073;98.732;
12:27:33;2.0;1659320854;99.32;98.906;98.096;98.702;
12:27:34;3.0;1659320855;99.297;98.91;98.099;98.709;
12:27:35;4.0;1659320857;99.256;98.892;98.093;98.681;
12:27:37;6.0;1659320858;99.209;98.88;98.083;98.676;
12:27:38;7.0;1659320859;99.224;98.834;98.022;98.68;
12:27:39;8.0;1659320860;99.278;98.806;97.99;98.668;
12:27:40;9.0;1659320861;99.284;98.803;97.957;98.618;
12:27:41;10.0;1659320862;99.319;98.825;97.982;98.564;
12:27:42;11.0;1659320864;99.269;98.807;97.97;98.54;
12:27:43;12.0;1659320865;99.284;98.78;97.9;98.572;
12:27:45;14.0;1659320866;99.24;98.743;97.859;98.555;
12:27:46;15.0;1659320867;99.3;98.737;97.795;98.504;
12:27:47;16.0;1659320868;99.247;98.731;97.831;98.442;
12:27:48;17.0;1659320869;99.244;98.704;97.831;98.41;
12:27:49;18.0;1659320870;99.183;98.698;97.848;98.414;
12:27:50;19.0;1659320872;99.222;98.658;97.802;98.418;
12:27:51;20.0;1659320873;99.154;98.631;97.738;98.393;
12:27:53;22.0;1659320874;99.172;98.595;97.658;98.343;
12:27:54;23.0;1659320875;99.166;98.584;97.554;98.314;
12:27:55;24.0;1659320876;99.214;98.572;97.492;98.297;
12:27:56;25.0;1659320877;99.232;98.554;97.423;98.274;
12:27:57;26.0;1659320879;99.194;98.511;97.427;98.206;
12:27:58;27.0;1659320880;99.148;98.478;97.419;98.192;
12:28:00;29.0;1659320881;99.083;98.43;97.397;98.164;
12:28:01;30.0;1659320882;99.066;98.381;97.409;98.168;
12:28:02;31.0;1659320883;99.058;98.351;97.354;98.116;
12:28:03;32.0;1659320884;99.061;98.33;97.3;98.081;
12:28:04;33.0;1659320885;99.064;98.284;97.208;98.05;
12:28:05;34.0;1659320886;99.059;98.248;97.208;98.038;
12:28:06;35.0;1659320888;98.992;98.212;97.202;98.009;
12:28:08;37.0;1659320889;98.951;98.237;97.149;97.962;
12:28:09;38.0;1659320890;98.919;98.167;97.143;97.928;
12:28:10;39.0;1659320891;98.925;98.131;97.134;97.908;
12:28:11;40.0;1659320892;98.915;98.092;97.12;97.876;
12:28:12;41.0;1659320894;98.889;98.105;97.105;97.812;
12:28:13;42.0;1659320895;98.886;98.081;97.025;97.759;
12:28:15;44.0;1659320896;98.889;98.036;96.987;97.688;
12:28:16;45.0;1659320897;98.904;98.0;96.858;97.698;
12:28:17;46.0;1659320898;98.917;97.969;96.823;97.693;
12:28:18;47.0;1659320899;98.861;97.936;96.77;97.686;
12:28:19;48.0;1659320900;98.818;97.903;96.731;97.63;
12:28:20;49.0;1659320902;98.765;97.876;96.654;97.593;
12:28:21;50.0;1659320903;98.748;97.834;96.623;97.561;
12:28:22;51.0;1659320904;98.754;97.788;96.548;97.523;
12:28:24;53.0;1659320905;98.772;97.774;96.558;97.488;
12:28:25;54.0;1659320906;98.785;97.765;96.487;97.469;
12:28:26;55.0;1659320907;98.756;97.762;96.482;97.419;
12:28:27;56.0;1659320908;98.698;97.741;96.358;97.39;
12:28:28;57.0;1659320909;98.689;97.73;96.36;97.323;
12:28:29;58.0;1659320910;98.649;97.712;96.3;97.35;
12:28:30;59.0;1659320912;98.635;97.658;96.32;97.291;
12:28:32;61.0;1659320913;98.597;97.612;96.204;97.286;
12:28:33;62.0;1659320914;98.636;97.567;96.2;97.204;
12:28:34;63.0;1659320915;98.657;97.506;96.164;97.184;
12:28:35;64.0;1659320916;98.623;97.489;96.161;97.159;
12:28:36;65.0;1659320917;98.579;97.49;96.105;97.136;
12:28:37;66.0;1659320918;98.495;97.512;96.064;97.072;
12:28:38;67.0;1659320920;98.522;97.469;96.044;97.022;
12:28:40;69.0;1659320921;98.499;97.424;96.04;97.02;
12:28:41;70.0;1659320922;98.494;97.389;95.982;97.021;
12:28:42;71.0;1659320923;98.427;97.383;95.919;97.019;
12:28:43;72.0;1659320924;98.412;97.341;95.847;96.969;
12:28:44;73.0;1659320926;98.431;97.32;95.854;96.958;
12:28:45;74.0;1659320927;98.428;97.245;95.794;96.905;
12:28:46;75.0;1659320928;98.414;97.222;95.716;96.85;
12:28:48;77.0;1659320929;98.397;97.172;95.652;96.789;
12:28:49;78.0;1659320930;98.377;97.145;95.654;96.767;
12:28:50;79.0;1659320931;98.369;97.076;95.653;96.753;
12:28:51;80.0;1659320932;98.316;97.043;95.535;96.733;
12:28:52;81.0;1659320933;98.264;97.005;95.417;96.721;
12:28:53;82.0;1659320934;98.203;96.987;95.326;96.677;
12:28:54;83.0;1659320936;98.195;96.97;95.34;96.675;
12:28:56;85.0;1659320937;98.187;96.952;95.291;96.643;
12:28:57;86.0;1659320938;98.181;96.892;95.264;96.639;
