Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
13:59:36;-1.0;1659326377;99.519;99.259;98.38;98.941;
13:59:37;0.0;1659326378;99.493;99.263;98.391;98.969;
13:59:38;1.0;1659326379;99.487;99.269;98.321;98.993;
13:59:39;2.0;1659326380;99.483;99.285;98.232;98.936;
13:59:40;3.0;1659326381;99.486;99.242;98.267;98.876;
13:59:41;4.0;1659326382;99.516;99.229;98.285;98.785;
13:59:42;5.0;1659326384;99.525;99.22;98.35;98.809;
13:59:44;7.0;1659326385;99.536;99.221;98.254;98.809;
13:59:45;8.0;1659326386;99.519;99.205;98.253;98.825;
13:59:46;9.0;1659326387;99.487;99.187;98.225;98.796;
13:59:47;10.0;1659326388;99.475;99.159;98.263;98.806;
13:59:48;11.0;1659326389;99.463;99.132;98.228;98.779;
13:59:49;12.0;1659326391;99.49;99.107;98.229;98.746;
13:59:50;13.0;1659326392;99.446;99.092;98.2;98.717;
13:59:52;15.0;1659326393;99.452;99.064;98.147;98.72;
13:59:53;16.0;1659326394;99.4;99.049;98.064;98.727;
13:59:54;17.0;1659326395;99.42;99.022;98.032;98.649;
13:59:55;18.0;1659326396;99.424;99.019;98.009;98.61;
13:59:56;19.0;1659326397;99.432;98.988;97.993;98.595;
13:59:57;20.0;1659326399;99.45;98.992;97.982;98.65;
13:59:58;21.0;1659326400;99.389;98.986;97.887;98.67;
13:59:59;22.0;1659326401;99.342;99.02;97.856;98.647;
14:00:01;24.0;1659326402;99.272;99.024;97.891;98.639;
14:00:02;25.0;1659326403;99.26;99.012;97.978;98.564;
14:00:03;26.0;1659326404;99.301;98.947;97.952;98.492;
14:00:04;27.0;1659326405;99.322;98.922;97.852;98.432;
14:00:05;28.0;1659326406;99.29;98.913;97.702;98.388;
14:00:06;29.0;1659326407;99.237;98.907;97.717;98.368;
14:00:07;30.0;1659326409;99.209;98.837;97.664;98.378;
14:00:09;32.0;1659326410;99.2;98.8;97.705;98.358;
14:00:10;33.0;1659326411;99.165;98.785;97.668;98.29;
14:00:11;34.0;1659326412;99.151;98.816;97.626;98.14;
14:00:12;35.0;1659326413;99.137;98.81;97.565;98.112;
14:00:13;36.0;1659326414;99.14;98.808;97.469;98.09;
14:00:14;37.0;1659326415;99.156;98.808;97.452;98.052;
14:00:15;38.0;1659326416;99.138;98.774;97.402;97.959;
14:00:16;39.0;1659326418;99.147;98.775;97.38;97.912;
14:00:18;41.0;1659326419;99.117;98.726;97.312;97.907;
14:00:19;42.0;1659326420;99.135;98.705;97.255;97.926;
14:00:20;43.0;1659326421;99.109;98.656;97.229;97.951;
14:00:21;44.0;1659326422;99.042;98.622;97.266;97.973;
14:00:22;45.0;1659326423;99.037;98.613;97.236;97.977;
14:00:23;46.0;1659326425;99.02;98.586;97.185;97.915;
14:00:24;47.0;1659326426;99.038;98.592;97.075;97.853;
14:00:26;49.0;1659326427;98.979;98.58;97.04;97.78;
14:00:27;50.0;1659326428;98.953;98.562;97.055;97.733;
14:00:28;51.0;1659326429;98.932;98.535;97.065;97.686;
14:00:29;52.0;1659326430;98.895;98.498;97.058;97.627;
14:00:30;53.0;1659326431;98.872;98.486;96.995;97.595;
14:00:31;54.0;1659326432;98.829;98.505;96.94;97.551;
14:00:32;55.0;1659326434;98.847;98.524;96.979;97.561;
14:00:34;57.0;1659326435;98.827;98.518;96.996;97.514;
14:00:35;58.0;1659326436;98.831;98.487;96.95;97.516;
14:00:36;59.0;1659326437;98.814;98.472;96.872;97.409;
14:00:37;60.0;1659326438;98.806;98.445;96.767;97.398;
14:00:38;61.0;1659326439;98.768;98.43;96.766;97.33;
14:00:39;62.0;1659326440;98.748;98.403;96.694;97.301;
14:00:40;63.0;1659326442;98.725;98.339;96.647;97.29;
14:00:41;64.0;1659326443;98.669;98.305;96.539;97.3;
14:00:43;66.0;1659326444;98.605;98.269;96.496;97.339;
14:00:44;67.0;1659326445;98.568;98.287;96.499;97.334;
14:00:45;68.0;1659326446;98.601;98.245;96.486;97.314;
14:00:46;69.0;1659326447;98.587;98.233;96.485;97.294;
14:00:47;70.0;1659326449;98.544;98.212;96.476;97.248;
14:00:48;71.0;1659326450;98.515;98.219;96.434;97.198;
14:00:49;72.0;1659326451;98.501;98.188;96.406;97.131;
14:00:51;74.0;1659326452;98.49;98.186;96.328;97.088;
14:00:52;75.0;1659326453;98.499;98.177;96.371;97.068;
14:00:53;76.0;1659326454;98.467;98.177;96.294;97.052;
14:00:54;77.0;1659326455;98.444;98.166;96.271;97.006;
14:00:55;78.0;1659326456;98.384;98.108;96.206;96.927;
14:00:56;79.0;1659326457;98.384;98.056;96.218;96.871;
14:00:57;80.0;1659326459;98.321;98.023;96.151;96.881;
14:00:59;82.0;1659326460;98.292;98.008;96.127;96.859;
14:01:00;83.0;1659326461;98.223;97.981;96.059;96.828;
14:01:01;84.0;1659326462;98.226;97.966;96.067;96.77;
14:01:02;85.0;1659326463;98.169;97.982;96.012;96.75;
14:01:03;86.0;1659326464;98.158;97.982;96.028;96.753;
14:01:04;87.0;1659326466;98.119;97.937;96.041;96.74;
14:01:05;88.0;1659326467;98.108;97.919;96.057;96.726;
14:01:07;90.0;1659326468;98.044;97.895;96.007;96.71;
14:01:08;91.0;1659326469;98.051;97.895;95.925;96.64;
14:01:09;92.0;1659326470;98.043;97.883;95.885;96.635;
14:01:10;93.0;1659326471;98.067;97.853;95.845;96.605;
14:01:11;94.0;1659326473;98.036;97.811;95.864;96.618;
14:01:12;95.0;1659326474;98.013;97.766;95.78;96.577;
14:01:13;96.0;1659326475;97.994;97.748;95.778;96.519;
14:01:15;98.0;1659326476;97.969;97.782;95.697;96.446;
14:01:16;99.0;1659326477;97.905;97.731;95.637;96.409;
14:01:17;100.0;1659326478;97.86;97.719;95.6;96.372;
14:01:18;101.0;1659326479;97.825;97.683;95.601;96.344;
14:01:19;102.0;1659326480;97.829;97.68;95.583;96.298;
14:01:20;103.0;1659326481;97.835;97.659;95.544;96.267;
14:01:21;104.0;1659326483;97.821;97.614;95.524;96.307;
14:01:23;106.0;1659326484;97.802;97.603;95.552;96.32;
14:01:24;107.0;1659326485;97.727;97.591;95.496;96.303;
14:01:25;108.0;1659326486;97.664;97.579;95.5;96.272;
14:01:26;109.0;1659326487;97.615;97.558;95.496;96.216;
14:01:27;110.0;1659326488;97.633;97.531;95.524;96.194;
14:01:28;111.0;1659326489;97.648;97.483;95.411;96.203;
14:01:29;112.0;1659326491;97.631;97.449;95.393;96.224;
14:01:31;114.0;1659326492;97.618;97.435;95.366;96.268;
14:01:32;115.0;1659326493;97.557;97.432;95.357;96.196;
14:01:33;116.0;1659326494;97.561;97.399;95.285;96.136;
14:01:34;117.0;1659326495;97.532;97.357;95.173;96.102;
14:01:35;118.0;1659326496;97.547;97.342;95.165;96.088;
14:01:36;119.0;1659326498;97.519;97.334;95.13;96.103;
14:01:37;120.0;1659326499;97.488;97.319;95.149;96.048;
14:01:38;121.0;1659326500;97.442;97.301;95.143;96.028;
14:01:40;123.0;1659326501;97.431;97.247;95.128;96.0;
14:01:41;124.0;1659326502;97.414;97.242;95.108;96.028;
14:01:42;125.0;1659326503;97.435;97.196;95.048;95.994;
14:01:43;126.0;1659326504;97.404;97.212;95.013;95.916;
14:01:44;127.0;1659326505;97.37;97.197;94.916;95.861;
14:01:45;128.0;1659326507;97.362;97.194;94.868;95.827;
14:01:46;129.0;1659326508;97.36;97.195;94.864;95.84;
14:01:48;131.0;1659326509;97.314;97.159;94.849;95.818;
14:01:49;132.0;1659326510;97.26;97.159;94.837;95.856;
14:01:50;133.0;1659326511;97.194;97.133;94.768;95.79;
14:01:51;134.0;1659326512;97.229;97.121;94.774;95.756;
14:01:52;135.0;1659326513;97.256;97.082;94.701;95.681;
14:01:53;136.0;1659326514;97.279;97.061;94.696;95.693;
14:01:54;137.0;1659326516;97.234;97.047;94.619;95.666;
14:01:56;139.0;1659326517;97.186;97.023;94.604;95.668;
14:01:57;140.0;1659326518;97.131;96.99;94.606;95.622;
14:01:58;141.0;1659326519;97.081;96.964;94.636;95.579;
14:01:59;142.0;1659326520;97.044;96.91;94.653;95.482;
14:02:00;143.0;1659326521;97.036;96.892;94.606;95.48;
14:02:01;144.0;1659326523;97.037;96.856;94.488;95.458;
14:02:02;145.0;1659326524;97.011;96.866;94.407;95.42;
14:02:04;147.0;1659326525;96.997;96.833;94.356;95.383;
14:02:05;148.0;1659326526;96.966;96.825;94.378;95.344;
14:02:06;149.0;1659326527;96.949;96.777;94.376;95.36;
14:02:07;150.0;1659326528;96.912;96.733;94.341;95.344;
14:02:08;151.0;1659326529;96.913;96.664;94.32;95.339;
14:02:09;152.0;1659326530;96.882;96.667;94.267;95.305;
14:02:10;153.0;1659326532;96.88;96.629;94.159;95.242;
14:02:11;154.0;1659326533;96.855;96.608;94.117;95.188;
14:02:13;156.0;1659326534;96.841;96.576;94.068;95.169;
14:02:14;157.0;1659326535;96.776;96.567;94.09;95.164;
14:02:15;158.0;1659326536;96.757;96.544;94.051;95.127;
14:02:16;159.0;1659326537;96.717;96.502;94.012;95.113;
14:02:17;160.0;1659326538;96.718;96.491;93.99;95.065;
14:02:18;161.0;1659326539;96.672;96.5;93.923;95.077;
14:02:19;162.0;1659326541;96.63;96.485;93.895;95.044;
14:02:21;164.0;1659326542;96.553;96.435;93.765;95.021;
14:02:22;165.0;1659326543;96.505;96.388;93.723;94.988;
14:02:23;166.0;1659326544;96.531;96.364;93.651;94.954;
14:02:24;167.0;1659326545;96.546;96.331;93.696;94.917;
14:02:25;168.0;1659326546;96.544;96.314;93.75;94.926;
14:02:26;169.0;1659326548;96.51;96.306;93.73;94.915;
14:02:27;170.0;1659326549;96.476;96.318;93.665;94.893;
14:02:29;172.0;1659326550;96.482;96.282;93.531;94.825;
14:02:30;173.0;1659326551;96.486;96.247;93.544;94.762;
14:02:31;174.0;1659326552;96.541;96.205;93.523;94.751;
14:02:32;175.0;1659326553;96.533;96.188;93.511;94.761;
14:02:33;176.0;1659326554;96.48;96.15;93.416;94.797;
14:02:34;177.0;1659326556;96.44;96.117;93.386;94.772;
14:02:35;178.0;1659326557;96.386;96.097;93.421;94.726;
14:02:36;179.0;1659326558;96.347;96.085;93.402;94.678;
14:02:38;181.0;1659326559;96.322;96.086;93.372;94.676;
14:02:39;182.0;1659326560;96.374;96.089;93.293;94.64;
14:02:40;183.0;1659326561;96.383;96.063;93.256;94.586;
14:02:41;184.0;1659326562;96.358;96.027;93.225;94.498;
14:02:42;185.0;1659326563;96.281;95.964;93.182;94.468;
14:02:43;186.0;1659326564;96.239;95.938;93.159;94.42;
14:02:44;187.0;1659326566;96.177;95.915;93.084;94.416;
14:02:46;189.0;1659326567;96.158;95.933;93.082;94.377;
14:02:47;190.0;1659326568;96.144;95.925;93.05;94.35;
14:02:48;191.0;1659326569;96.114;95.94;93.085;94.327;
14:02:49;192.0;1659326570;96.053;95.893;92.977;94.308;
14:02:50;193.0;1659326571;96.034;95.887;92.931;94.292;
14:02:51;194.0;1659326573;96.057;95.831;92.84;94.279;
14:02:52;195.0;1659326574;96.049;95.858;92.873;94.225;
14:02:54;197.0;1659326575;96.037;95.79;92.876;94.182;
14:02:55;198.0;1659326576;95.967;95.778;92.939;94.134;
14:02:56;199.0;1659326577;95.971;95.71;92.859;94.108;
14:02:57;200.0;1659326578;95.94;95.696;92.79;94.087;
14:02:58;201.0;1659326579;95.957;95.646;92.71;94.07;
14:02:59;202.0;1659326581;95.907;95.67;92.723;94.074;
