Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
14:42:06;-2.0;1659328928;99.446;99.385;98.368;98.938;
14:42:07;-1.0;1659328928;99.407;99.379;98.292;98.941;
14:42:08;0.0;1659328929;99.374;99.379;98.283;98.974;
14:42:09;1.0;1659328930;99.35;99.397;98.326;98.935;
14:42:10;2.0;1659328932;99.351;99.431;98.329;98.969;
14:42:11;3.0;1659328933;99.36;99.45;98.317;98.967;
14:42:13;5.0;1659328934;99.36;99.466;98.268;98.937;
14:42:14;6.0;1659328935;99.399;99.472;98.24;98.937;
14:42:15;7.0;1659328936;99.387;99.494;98.259;98.898;
14:42:16;8.0;1659328937;99.428;99.522;98.235;98.889;
14:42:17;9.0;1659328938;99.41;99.46;98.203;98.823;
14:42:18;10.0;1659328940;99.42;99.414;98.092;98.793;
14:42:19;11.0;1659328941;99.39;99.336;98.059;98.765;
14:42:21;13.0;1659328942;99.407;99.328;98.15;98.784;
14:42:22;14.0;1659328943;99.396;99.291;98.19;98.766;
14:42:23;15.0;1659328944;99.393;99.26;98.184;98.788;
14:42:24;16.0;1659328945;99.342;99.27;98.118;98.771;
14:42:25;17.0;1659328946;99.351;99.255;98.061;98.792;
14:42:26;18.0;1659328948;99.361;99.253;98.025;98.708;
14:42:27;19.0;1659328949;99.403;99.198;97.99;98.681;
14:42:29;21.0;1659328950;99.418;99.176;97.981;98.609;
14:42:30;22.0;1659328951;99.38;99.112;98.017;98.646;
14:42:31;23.0;1659328952;99.374;99.109;97.98;98.631;
14:42:32;24.0;1659328953;99.354;99.057;97.96;98.626;
14:42:33;25.0;1659328954;99.36;99.055;97.857;98.639;
14:42:34;26.0;1659328956;99.292;99.015;97.848;98.639;
14:42:35;27.0;1659328957;99.244;98.996;97.784;98.609;
14:42:37;29.0;1659328958;99.227;98.947;97.776;98.53;
14:42:38;30.0;1659328959;99.225;98.945;97.67;98.486;
14:42:39;31.0;1659328960;99.231;98.915;97.673;98.523;
14:42:40;32.0;1659328961;99.231;98.912;97.637;98.527;
14:42:41;33.0;1659328962;99.235;98.872;97.666;98.549;
14:42:42;34.0;1659328964;99.167;98.851;97.629;98.513;
14:42:43;35.0;1659328965;99.156;98.851;97.589;98.495;
14:42:44;36.0;1659328966;99.112;98.821;97.556;98.462;
14:42:46;38.0;1659328967;99.133;98.796;97.548;98.505;
14:42:47;39.0;1659328968;99.097;98.744;97.551;98.467;
14:42:48;40.0;1659328969;99.104;98.753;97.513;98.416;
14:42:49;41.0;1659328970;99.143;98.732;97.424;98.318;
14:42:50;42.0;1659328971;99.132;98.745;97.347;98.325;
14:42:51;43.0;1659328973;99.141;98.708;97.315;98.328;
14:42:52;44.0;1659328974;99.112;98.724;97.248;98.283;
14:42:54;46.0;1659328975;99.079;98.705;97.264;98.26;
14:42:55;47.0;1659328976;99.052;98.705;97.256;98.206;
14:42:56;48.0;1659328977;99.018;98.687;97.31;98.234;
14:42:57;49.0;1659328978;99.033;98.697;97.267;98.249;
14:42:58;50.0;1659328979;98.995;98.7;97.215;98.265;
14:42:59;51.0;1659328980;98.976;98.691;97.133;98.278;
14:43:00;52.0;1659328982;98.912;98.666;97.093;98.224;
14:43:02;54.0;1659328983;98.896;98.63;97.052;98.192;
14:43:03;55.0;1659328984;98.879;98.614;97.102;98.12;
14:43:04;56.0;1659328985;98.882;98.599;97.023;98.078;
14:43:05;57.0;1659328986;98.862;98.587;97.016;98.068;
14:43:06;58.0;1659328987;98.83;98.588;96.958;98.062;
14:43:07;59.0;1659328988;98.789;98.566;96.991;98.088;
14:43:08;60.0;1659328990;98.802;98.555;96.979;98.067;
14:43:09;61.0;1659328991;98.77;98.478;96.982;98.043;
14:43:11;63.0;1659328992;98.771;98.457;96.934;97.975;
14:43:12;64.0;1659328993;98.719;98.427;96.825;97.966;
14:43:13;65.0;1659328994;98.699;98.468;96.766;97.94;
14:43:14;66.0;1659328995;98.657;98.422;96.702;97.916;
14:43:15;67.0;1659328997;98.62;98.395;96.734;97.859;
14:43:16;68.0;1659328998;98.577;98.374;96.703;97.89;
14:43:17;69.0;1659328999;98.578;98.374;96.651;97.885;
14:43:19;71.0;1659329000;98.575;98.375;96.651;97.931;
14:43:20;72.0;1659329001;98.59;98.311;96.604;97.866;
14:43:21;73.0;1659329002;98.562;98.284;96.631;97.873;
14:43:22;74.0;1659329003;98.504;98.202;96.551;97.822;
14:43:23;75.0;1659329004;98.5;98.184;96.507;97.811;
14:43:24;76.0;1659329006;98.474;98.132;96.452;97.791;
14:43:26;78.0;1659329007;98.481;98.123;96.414;97.75;
14:43:27;79.0;1659329008;98.438;98.084;96.383;97.741;
14:43:28;80.0;1659329009;98.412;98.073;96.365;97.67;
14:43:29;81.0;1659329010;98.4;98.058;96.335;97.707;
14:43:30;82.0;1659329011;98.363;98.062;96.316;97.681;
14:43:31;83.0;1659329012;98.335;98.062;96.312;97.706;
14:43:32;84.0;1659329014;98.316;98.038;96.243;97.664;
14:43:34;86.0;1659329015;98.273;98.011;96.235;97.672;
14:43:35;87.0;1659329016;98.239;97.981;96.224;97.586;
14:43:36;88.0;1659329017;98.214;97.984;96.251;97.575;
14:43:37;89.0;1659329018;98.212;97.96;96.193;97.547;
14:43:38;90.0;1659329019;98.189;97.948;96.055;97.583;
14:43:39;91.0;1659329021;98.099;97.951;96.029;97.499;
14:43:40;92.0;1659329022;98.039;97.933;96.024;97.493;
14:43:42;94.0;1659329023;97.994;97.875;96.034;97.516;
14:43:43;95.0;1659329024;97.966;97.83;96.001;97.583;
14:43:44;96.0;1659329025;97.909;97.8;95.946;97.506;
14:43:45;97.0;1659329026;97.901;97.831;95.884;97.435;
14:43:46;98.0;1659329027;97.876;97.819;95.802;97.406;
14:43:47;99.0;1659329028;97.839;97.811;95.778;97.407;
14:43:48;100.0;1659329030;97.773;97.799;95.757;97.432;
14:43:49;101.0;1659329031;97.716;97.771;95.747;97.337;
14:43:51;103.0;1659329032;97.748;97.802;95.688;97.314;
14:43:52;104.0;1659329033;97.732;97.796;95.641;97.255;
14:43:53;105.0;1659329034;97.701;97.787;95.631;97.274;
14:43:54;106.0;1659329035;97.639;97.742;95.624;97.264;
14:43:55;107.0;1659329036;97.582;97.718;95.674;97.24;
14:43:56;108.0;1659329037;97.533;97.736;95.647;97.241;
14:43:57;109.0;1659329039;97.491;97.734;95.642;97.244;
14:43:59;111.0;1659329040;97.474;97.719;95.551;97.248;
14:44:00;112.0;1659329041;97.481;97.674;95.518;97.216;
14:44:01;113.0;1659329042;97.43;97.656;95.475;97.187;
14:44:02;114.0;1659329043;97.41;97.614;95.52;97.161;
14:44:03;115.0;1659329044;97.347;97.611;95.517;97.114;
14:44:04;116.0;1659329046;97.33;97.581;95.488;97.091;
14:44:05;117.0;1659329047;97.285;97.536;95.429;97.055;
14:44:07;119.0;1659329048;97.297;97.487;95.373;97.05;
14:44:08;120.0;1659329049;97.272;97.473;95.349;97.044;
14:44:09;121.0;1659329050;97.233;97.491;95.343;97.057;
14:44:10;122.0;1659329051;97.19;97.489;95.289;97.006;
14:44:11;123.0;1659329052;97.145;97.462;95.218;96.951;
14:44:12;124.0;1659329053;97.129;97.456;95.15;96.931;
14:44:13;125.0;1659329055;97.072;97.417;95.148;97.001;
14:44:14;126.0;1659329056;97.052;97.384;95.162;96.996;
14:44:16;128.0;1659329057;97.001;97.345;95.131;96.943;
14:44:17;129.0;1659329058;96.976;97.333;95.091;96.876;
14:44:18;130.0;1659329059;96.923;97.343;95.053;96.921;
14:44:19;131.0;1659329060;96.909;97.325;94.995;96.942;
14:44:20;132.0;1659329061;96.881;97.322;94.987;96.916;
14:44:21;133.0;1659329062;96.857;97.298;94.972;96.846;
14:44:22;134.0;1659329064;96.783;97.286;94.963;96.826;
14:44:24;136.0;1659329065;96.793;97.289;94.923;96.809;
14:44:25;137.0;1659329066;96.762;97.253;94.867;96.795;
14:44:26;138.0;1659329067;96.769;97.244;94.838;96.755;
14:44:27;139.0;1659329068;96.693;97.205;94.798;96.753;
14:44:28;140.0;1659329069;96.685;97.211;94.739;96.742;
