Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
15:10:26;-2.0;1659330628;99.456;99.487;98.508;98.902;
15:10:27;-1.0;1659330629;99.49;99.506;98.462;98.911;
15:10:28;0.0;1659330630;99.455;99.469;98.438;98.948;
15:10:30;2.0;1659330631;99.475;99.482;98.429;98.921;
15:10:31;3.0;1659330632;99.478;99.466;98.419;98.891;
15:10:32;4.0;1659330633;99.49;99.46;98.459;98.87;
15:10:33;5.0;1659330634;99.46;99.401;98.484;98.873;
15:10:34;6.0;1659330635;99.401;99.386;98.506;98.859;
15:10:35;7.0;1659330636;99.425;99.384;98.461;98.865;
15:10:36;8.0;1659330638;99.434;99.406;98.39;98.878;
15:10:38;10.0;1659330639;99.476;99.403;98.335;98.857;
15:10:39;11.0;1659330640;99.452;99.388;98.278;98.83;
15:10:40;12.0;1659330641;99.435;99.388;98.271;98.791;
15:10:41;13.0;1659330642;99.427;99.363;98.257;98.801;
15:10:42;14.0;1659330643;99.419;99.36;98.254;98.799;
15:10:43;15.0;1659330644;99.416;99.308;98.208;98.757;
15:10:44;16.0;1659330646;99.411;99.28;98.155;98.736;
15:10:45;17.0;1659330647;99.426;99.259;98.113;98.664;
15:10:47;19.0;1659330648;99.412;99.296;98.106;98.668;
15:10:48;20.0;1659330649;99.398;99.287;98.068;98.642;
15:10:49;21.0;1659330650;99.324;99.256;98.035;98.586;
15:10:50;22.0;1659330651;99.306;99.204;97.986;98.581;
15:10:51;23.0;1659330653;99.277;99.207;97.979;98.579;
15:10:52;24.0;1659330654;99.272;99.161;97.954;98.637;
15:10:53;25.0;1659330655;99.248;99.168;97.907;98.588;
15:10:55;27.0;1659330656;99.257;99.162;97.853;98.568;
15:10:56;28.0;1659330657;99.305;99.19;97.825;98.557;
15:10:57;29.0;1659330658;99.323;99.144;97.78;98.583;
15:10:58;30.0;1659330659;99.312;99.11;97.88;98.572;
15:10:59;31.0;1659330660;99.309;99.092;97.839;98.548;
15:11:00;32.0;1659330662;99.313;99.077;97.856;98.536;
15:11:01;33.0;1659330663;99.304;99.08;97.722;98.524;
15:11:03;35.0;1659330664;99.241;99.062;97.716;98.506;
15:11:04;36.0;1659330665;99.18;99.05;97.664;98.479;
15:11:05;37.0;1659330666;99.166;98.991;97.61;98.441;
15:11:06;38.0;1659330667;99.137;98.939;97.554;98.405;
15:11:07;39.0;1659330668;99.155;98.887;97.56;98.399;
15:11:08;40.0;1659330669;99.146;98.854;97.61;98.396;
