Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
13:02:55;-2.0;1659322977;99.335;99.235;98.094;98.652;
13:02:56;-1.0;1659322977;99.356;99.267;98.047;98.594;
13:02:57;0.0;1659322978;99.412;99.26;98.062;98.606;
13:02:58;1.0;1659322980;99.4;99.267;98.079;98.598;
13:02:59;2.0;1659322981;99.383;99.26;98.157;98.613;
13:03:00;3.0;1659322982;99.315;99.273;98.13;98.607;
13:03:02;5.0;1659322983;99.338;99.301;98.092;98.616;
13:03:03;6.0;1659322984;99.362;99.285;98.009;98.628;
13:03:04;7.0;1659322985;99.353;99.276;98.03;98.608;
13:03:05;8.0;1659322986;99.303;99.246;98.061;98.557;
13:03:06;9.0;1659322987;99.227;99.227;98.069;98.558;
13:03:07;10.0;1659322989;99.266;99.193;98.001;98.547;
13:03:09;12.0;1659322990;99.249;99.203;97.937;98.538;
13:03:10;13.0;1659322991;99.243;99.178;97.9;98.494;
13:03:11;14.0;1659322992;99.193;99.179;97.821;98.466;
13:03:12;15.0;1659322993;99.19;99.151;97.802;98.437;
13:03:13;16.0;1659322994;99.202;99.149;97.778;98.368;
13:03:14;17.0;1659322995;99.191;99.133;97.803;98.315;
13:03:15;18.0;1659322997;99.158;99.093;97.707;98.261;
13:03:17;20.0;1659322998;99.167;99.072;97.656;98.238;
13:03:18;21.0;1659322999;99.144;99.069;97.58;98.227;
13:03:19;22.0;1659323000;99.141;99.041;97.58;98.186;
13:03:20;23.0;1659323001;99.11;99.066;97.541;98.175;
13:03:21;24.0;1659323002;99.154;99.039;97.552;98.154;
13:03:22;25.0;1659323004;99.152;99.061;97.536;98.18;
13:03:23;26.0;1659323005;99.102;98.987;97.533;98.177;
13:03:25;28.0;1659323006;99.05;98.929;97.477;98.13;
13:03:26;29.0;1659323007;99.006;98.893;97.453;98.106;
13:03:27;30.0;1659323008;99.006;98.884;97.367;98.062;
13:03:28;31.0;1659323009;99.012;98.887;97.292;98.021;
13:03:29;32.0;1659323010;99.009;98.86;97.298;97.988;
13:03:30;33.0;1659323011;98.995;98.842;97.336;97.956;
13:03:31;34.0;1659323012;98.963;98.83;97.328;97.952;
13:03:32;35.0;1659323014;98.902;98.791;97.238;97.935;
13:03:34;37.0;1659323015;98.835;98.729;97.144;97.918;
13:03:35;38.0;1659323016;98.766;98.671;97.115;97.867;
13:03:36;39.0;1659323017;98.802;98.626;97.06;97.823;
13:03:37;40.0;1659323018;98.835;98.614;97.053;97.774;
13:03:38;41.0;1659323019;98.851;98.599;97.017;97.781;
13:03:39;42.0;1659323021;98.776;98.624;97.046;97.747;
13:03:40;43.0;1659323022;98.695;98.619;97.016;97.729;
13:03:42;45.0;1659323023;98.61;98.598;96.984;97.728;
13:03:43;46.0;1659323024;98.622;98.531;96.898;97.719;
13:03:44;47.0;1659323025;98.623;98.503;96.869;97.741;
13:03:45;48.0;1659323026;98.633;98.476;96.854;97.682;
13:03:46;49.0;1659323028;98.572;98.474;96.848;97.66;
13:03:47;50.0;1659323029;98.564;98.416;96.808;97.584;
13:03:48;51.0;1659323030;98.512;98.38;96.796;97.541;
13:03:50;53.0;1659323031;98.489;98.343;96.774;97.497;
13:03:51;54.0;1659323032;98.458;98.31;96.778;97.486;
13:03:52;55.0;1659323033;98.444;98.311;96.689;97.508;
13:03:53;56.0;1659323034;98.427;98.268;96.641;97.479;
13:03:54;57.0;1659323035;98.372;98.244;96.537;97.435;
13:03:55;58.0;1659323037;98.376;98.196;96.486;97.391;
13:03:56;59.0;1659323038;98.313;98.19;96.451;97.318;
13:03:58;61.0;1659323039;98.31;98.182;96.439;97.281;
13:03:59;62.0;1659323040;98.256;98.121;96.395;97.265;
13:04:00;63.0;1659323041;98.248;98.064;96.364;97.254;
13:04:01;64.0;1659323042;98.228;98.034;96.375;97.267;
13:04:02;65.0;1659323043;98.203;98.004;96.383;97.223;
13:04:03;66.0;1659323044;98.17;98.011;96.321;97.221;
13:04:04;67.0;1659323046;98.139;97.987;96.238;97.198;
13:04:05;68.0;1659323047;98.113;97.99;96.196;97.134;
13:04:07;70.0;1659323048;98.099;97.926;96.164;97.156;
13:04:08;71.0;1659323049;98.124;97.887;96.098;97.086;
13:04:09;72.0;1659323050;98.104;97.863;96.019;97.117;
13:04:10;73.0;1659323051;98.12;97.867;95.998;97.019;
13:04:11;74.0;1659323053;98.016;97.837;96.042;96.991;
13:04:12;75.0;1659323054;97.982;97.777;96.067;96.947;
13:04:13;76.0;1659323055;97.944;97.698;96.048;96.978;
13:04:15;78.0;1659323056;97.948;97.669;96.0;96.991;
13:04:16;79.0;1659323057;97.922;97.657;95.977;96.95;
13:04:17;80.0;1659323058;97.891;97.649;95.895;96.913;
13:04:18;81.0;1659323059;97.895;97.604;95.781;96.866;
13:04:19;82.0;1659323060;97.831;97.58;95.692;96.829;
13:04:20;83.0;1659323062;97.8;97.572;95.69;96.789;
13:04:21;84.0;1659323063;97.761;97.548;95.645;96.764;
13:04:23;86.0;1659323064;97.759;97.512;95.63;96.734;
13:04:24;87.0;1659323065;97.667;97.469;95.567;96.702;
13:04:25;88.0;1659323066;97.639;97.421;95.611;96.676;
13:04:26;89.0;1659323067;97.674;97.382;95.566;96.641;
13:04:27;90.0;1659323068;97.68;97.37;95.515;96.666;
13:04:28;91.0;1659323070;97.6;97.356;95.45;96.666;
13:04:29;92.0;1659323071;97.532;97.314;95.483;96.672;
13:04:31;94.0;1659323072;97.539;97.305;95.457;96.623;
13:04:32;95.0;1659323073;97.523;97.294;95.458;96.604;
13:04:33;96.0;1659323074;97.446;97.276;95.322;96.584;
13:04:34;97.0;1659323075;97.412;97.222;95.302;96.541;
13:04:35;98.0;1659323076;97.395;97.216;95.222;96.527;
13:04:36;99.0;1659323078;97.376;97.175;95.205;96.546;
13:04:37;100.0;1659323079;97.348;97.145;95.225;96.491;
13:04:39;102.0;1659323080;97.299;97.079;95.128;96.451;
13:04:40;103.0;1659323081;97.325;97.073;95.084;96.382;
13:04:41;104.0;1659323082;97.274;97.046;94.956;96.371;
13:04:42;105.0;1659323083;97.28;97.068;94.894;96.299;
13:04:43;106.0;1659323084;97.235;97.069;94.854;96.253;
13:04:44;107.0;1659323086;97.23;97.042;94.809;96.178;
13:04:45;108.0;1659323087;97.207;96.961;94.818;96.147;
13:04:47;110.0;1659323088;97.199;96.908;94.842;96.092;
13:04:48;111.0;1659323089;97.16;96.887;94.788;96.091;
13:04:49;112.0;1659323090;97.115;96.876;94.714;96.074;
13:04:50;113.0;1659323091;97.084;96.84;94.64;96.04;
13:04:51;114.0;1659323092;97.076;96.796;94.653;96.038;
13:04:52;115.0;1659323093;97.079;96.745;94.684;96.021;
13:04:53;116.0;1659323094;97.014;96.721;94.637;96.014;
13:04:54;117.0;1659323096;96.989;96.698;94.594;95.939;
13:04:56;119.0;1659323097;96.941;96.638;94.562;95.843;
13:04:57;120.0;1659323098;96.933;96.641;94.519;95.844;
13:04:58;121.0;1659323099;96.928;96.606;94.454;95.86;
13:04:59;122.0;1659323100;96.928;96.615;94.379;95.853;
13:05:00;123.0;1659323101;96.892;96.555;94.37;95.749;
13:05:01;124.0;1659323103;96.852;96.553;94.307;95.647;
13:05:02;125.0;1659323104;96.784;96.565;94.278;95.617;
13:05:04;127.0;1659323105;96.779;96.577;94.197;95.609;
13:05:05;128.0;1659323106;96.751;96.521;94.233;95.601;
13:05:06;129.0;1659323107;96.743;96.455;94.199;95.55;
13:05:07;130.0;1659323108;96.721;96.417;94.141;95.466;
13:05:08;131.0;1659323110;96.687;96.39;94.039;95.435;
13:05:09;132.0;1659323111;96.631;96.378;93.986;95.432;
13:05:10;133.0;1659323112;96.615;96.385;93.968;95.447;
13:05:12;135.0;1659323113;96.575;96.355;93.951;95.424;
13:05:13;136.0;1659323114;96.604;96.35;93.924;95.364;
13:05:14;137.0;1659323115;96.561;96.269;93.867;95.379;
13:05:15;138.0;1659323116;96.553;96.255;93.841;95.34;
13:05:16;139.0;1659323117;96.491;96.234;93.814;95.326;
13:05:17;140.0;1659323118;96.497;96.234;93.786;95.26;
13:05:18;141.0;1659323120;96.475;96.22;93.731;95.258;
13:05:20;143.0;1659323121;96.464;96.178;93.696;95.256;
13:05:21;144.0;1659323122;96.436;96.134;93.625;95.219;
13:05:22;145.0;1659323123;96.425;96.114;93.592;95.193;
13:05:23;146.0;1659323124;96.402;96.103;93.544;95.159;
13:05:24;147.0;1659323125;96.369;96.091;93.51;95.149;
13:05:25;148.0;1659323127;96.301;96.052;93.486;95.1;
13:05:26;149.0;1659323128;96.299;95.99;93.397;95.057;
13:05:28;151.0;1659323129;96.288;95.94;93.383;95.014;
13:05:29;152.0;1659323130;96.277;95.902;93.312;94.971;
13:05:30;153.0;1659323131;96.231;95.891;93.335;94.92;
13:05:31;154.0;1659323132;96.218;95.876;93.245;94.906;
13:05:32;155.0;1659323133;96.221;95.885;93.214;94.896;
13:05:33;156.0;1659323135;96.233;95.862;93.148;94.863;
13:05:34;157.0;1659323136;96.171;95.816;93.21;94.792;
13:05:36;159.0;1659323137;96.164;95.766;93.162;94.75;
13:05:37;160.0;1659323138;96.133;95.721;93.076;94.728;
13:05:38;161.0;1659323139;96.156;95.704;92.956;94.743;
13:05:39;162.0;1659323140;96.134;95.642;92.931;94.698;
13:05:40;163.0;1659323141;96.083;95.61;92.99;94.67;
13:05:41;164.0;1659323143;96.048;95.593;93.009;94.585;
13:05:42;165.0;1659323144;96.028;95.585;92.958;94.58;
13:05:44;167.0;1659323145;96.023;95.582;92.908;94.52;
13:05:45;168.0;1659323146;95.98;95.509;92.88;94.521;
13:05:46;169.0;1659323147;95.918;95.476;92.878;94.477;
13:05:47;170.0;1659323148;95.879;95.414;92.817;94.464;
13:05:48;171.0;1659323149;95.874;95.403;92.796;94.404;
13:05:49;172.0;1659323151;95.855;95.397;92.756;94.367;
13:05:50;173.0;1659323152;95.859;95.398;92.717;94.309;
13:05:52;175.0;1659323153;95.84;95.401;92.704;94.276;
13:05:53;176.0;1659323154;95.823;95.348;92.662;94.209;
13:05:54;177.0;1659323155;95.767;95.328;92.68;94.191;
13:05:55;178.0;1659323156;95.725;95.287;92.581;94.153;
13:05:56;179.0;1659323157;95.706;95.255;92.555;94.123;
13:05:57;180.0;1659323159;95.71;95.241;92.495;94.089;
13:05:58;181.0;1659323160;95.714;95.211;92.482;94.018;
13:06:00;183.0;1659323161;95.692;95.185;92.422;93.951;
13:06:01;184.0;1659323162;95.641;95.135;92.374;93.952;
13:06:02;185.0;1659323163;95.582;95.1;92.236;93.907;
13:06:03;186.0;1659323164;95.574;95.113;92.216;93.911;
13:06:04;187.0;1659323165;95.569;95.095;92.125;93.813;
13:06:05;188.0;1659323166;95.563;95.108;92.158;93.784;
13:06:06;189.0;1659323168;95.519;95.064;92.133;93.732;
13:06:07;190.0;1659323169;95.494;95.037;92.138;93.673;
13:06:09;192.0;1659323170;95.483;95.023;92.087;93.646;
13:06:10;193.0;1659323171;95.492;95.009;92.013;93.579;
13:06:11;194.0;1659323172;95.467;94.974;91.982;93.575;
13:06:12;195.0;1659323173;95.439;94.936;91.998;93.554;
13:06:13;196.0;1659323174;95.409;94.909;91.978;93.518;
13:06:14;197.0;1659323175;95.374;94.907;91.995;93.412;
13:06:15;198.0;1659323177;95.339;94.869;91.939;93.34;
